"","model.id","drug","time","volume","volume.normal"
"11578","M17.3.F610","CX5461",0,131.949696,0
"21098","M17.3.F610","CX5461",4,148.1226005,0.122568713610375
"3953","M17.3.F610","CX5461",7,162.601511,0.232299246828125
"4790","M17.3.F610","CX5461",12,158.9248,0.204434756712134
"5702","M17.3.F610","CX5461",15,171.8865555,0.302667309669285
"6650","M17.3.F610","CX5461",19,258.5690625,0.959603321102005
"7608","M17.3.F610","CX5461",22,285.312175,1.16227989642356
"8574","M17.3.F610","CX5461",26,260.140032,0.971509142393174
"9521","M17.3.F610","CX5461",29,331.448275,1.51192905362965
"11579","M25.1.F610","CARBOPLATIN",0,108.5945355,0
"21099","M25.1.F610","CARBOPLATIN",4,104.439753,-0.0382595908796904
"3954","M25.1.F610","CARBOPLATIN",7,124.755308,0.148817548006363
"4791","M25.1.F610","CARBOPLATIN",12,137.837016,0.269281325854559
"5703","M25.1.F610","CARBOPLATIN",15,143.629541,0.322622177429913
"6651","M25.1.F610","CARBOPLATIN",19,151.337024,0.393597047063201
"7609","M25.1.F610","CARBOPLATIN",22,168.64272,0.552957699238927
"8575","M25.1.F610","CARBOPLATIN",26,213.0120675,0.961535785564459
"9522","M25.1.F610","CARBOPLATIN",29,224.08445,1.063496555957
"11580","M26.2.F610","CARBOPLATIN",0,176.5844035,0
"21231","M26.2.F610","CARBOPLATIN",4,189.478982,0.0730221822789689
"3955","M26.2.F610","CARBOPLATIN",7,211.060566,0.195239000821497
"4792","M26.2.F610","CARBOPLATIN",12,310.7279875,0.759657032791121
"5704","M26.2.F610","CARBOPLATIN",15,364.585728,1.06465418674419
"6652","M26.2.F610","CARBOPLATIN",19,488.330592,1.76542311960184
"7610","M26.2.F610","CARBOPLATIN",22,578.656386,2.27693938156888
"8576","M26.2.F610","CARBOPLATIN",26,671.215976,2.80110566219966
"9523","M26.2.F610","CARBOPLATIN",29,704.6586855,2.99049220391653
"11581","M5.1.F611","WATER",0,119.5632,0
"21232","M5.1.F611","WATER",2,115.4905245,-0.034062951643984
"3956","M5.1.F611","WATER",6,203.978412,0.706030049379742
"4793","M5.1.F611","WATER",9,189.650188,0.586191972111821
"5705","M5.1.F611","WATER",13,235.815168,0.972305592356177
"6653","M5.1.F611","WATER",16,257.701784,1.1553603784442
"7611","M5.1.F611","WATER",20,246.5599395,1.06217247029186
"8577","M5.1.F611","WATER",23,336.518424,1.8145652173913
"9524","M5.1.F611","WATER",27,288.456256,1.41258393887082
"10483","M5.1.F611","WATER",30,355.335464,1.97194675284703
"11582","M5.1.F611","WATER",34,464.15005,2.88204773709636
"11583","M5.1.F612","CFI-400945",0,147.8968875,0
"21233","M5.1.F612","CFI-400945",2,132.240416,-0.105860723404338
"3957","M5.1.F612","CFI-400945",6,118.0673375,-0.201691533231218
"4794","M5.1.F612","CFI-400945",9,124.584664,-0.157624841834484
"5706","M5.1.F612","CFI-400945",12,116.39595,-0.212992565512915
"6654","M5.1.F612","CFI-400945",16,133.383935,-0.098128856836152
"7612","M5.1.F612","CFI-400945",20,98.9534435,-0.330929506545565
"8578","M5.1.F612","CFI-400945",23,117.105936,-0.208192018239735
"9525","M5.1.F612","CFI-400945",28,85.6091925,-0.421156226157903
"10484","M5.1.F612","CFI-400945",31,118.14175,-0.20118839552996
"11584","M5.1.F612","CFI-400945",34,134.768968,-0.0887640012032031
"12366","M5.1.F612","CFI-400945",37,140.48125,-0.0501405920391665
"13327","M5.1.F612","CFI-400945",42,95.59,-0.353671320500237
"11585","M5.1.F613","WATER",0,181.239888,0
"21234","M5.1.F613","WATER",5,276.3826625,0.524954939830905
"3958","M5.1.F613","WATER",8,403.88463,1.22845331928256
"4795","M5.1.F613","WATER",11,404.718327,1.23305328350236
"5707","M5.1.F613","WATER",14,582.6350835,2.21471774193548
"6655","M5.1.F613","WATER",19,733.727232,3.04837610581618
"7613","M5.1.F613","WATER",21,867.0878855,3.78420007355114
"8579","M5.1.F613","WATER",25,731.2962915,3.03496327199231
"9526","M5.1.F613","WATER",28,840.1903335,3.63579150688948
"10485","M5.1.F613","WATER",32,783.8000385,3.32465527952655
"11586","M5.1.F613","WATER",35,980.052184,4.40748614896518
"12367","M5.1.F613","WATER",40,1162.7295575,5.41541754594331
"13328","M5.1.F613","WATER",43,1220.629104,5.73488114272064
"14298","M5.1.F613","WATER",47,1532.91123,7.45791313885606
"15274","M5.1.F613","WATER",50,1542.2981265,7.50970580217971
"16258","M5.1.F613","WATER",53,1704.0483535,8.40217063861792
"17240","M5.1.F613","WATER",56,1867.4464945,9.30372792163721
"11587","M15.1.F613","CFI-400945",0,155.2161195,0
"21235","M15.1.F613","CFI-400945",5,160.171814,0.0319277051633804
"3959","M15.1.F613","CFI-400945",8,134.765625,-0.131754965694784
"4796","M15.1.F613","CFI-400945",11,145.70905,-0.0612505294593452
"5708","M15.1.F613","CFI-400945",14,190.8180275,0.229369914121581
"6656","M15.1.F613","CFI-400945",19,194.307712,0.251852659542877
"7614","M15.1.F613","CFI-400945",21,216.434617,0.39440811751514
"8580","M15.1.F613","CFI-400945",25,249.426072,0.606959849295807
"11588","M5.1.F244","WATER",0,438.176128,0
"21236","M5.1.F244","WATER",6,452.4725,0.0326269987944209
"3960","M5.1.F244","WATER",12,869.056612,0.98334997382605
"4797","M5.1.F244","WATER",20,1358.84214,2.10113229171627
"5709","M5.1.F244","WATER",27,1274.157864,1.90786691145347
"11589","M5.1.F183","CFI-400945",0,263.6366365,0
"21237","M5.1.F183","CFI-400945",5,284.4250155,0.0788523904567413
"3961","M5.1.F183","CFI-400945",12,535.96996,1.03298739930632
"4798","M5.1.F183","CFI-400945",19,858.8440125,2.25768081364519
"5713","M5.1.F183","CFI-400945",27,446.6016,0.694004315671051
"11590","M25.1.F244","CFI-400945",0,245.0994,0
"21238","M25.1.F244","CFI-400945",6,455.4717925,0.858314596037363
"3962","M25.1.F244","CFI-400945",12,727.4726,1.96807172926576
"4799","M25.1.F244","CFI-400945",20,750.22616,2.06090573865134
"5714","M25.1.F244","CFI-400945",27,814.079187,2.32142464241039
"6657","M25.1.F244","CFI-400945",33,876.667264,2.57678257882312
"7615","M25.1.F244","CFI-400945",40,1054.875067,3.30386637829387
"11591","M15.1.F244","CX5461",0,509.6299635,0
"21239","M15.1.F244","CX5461",6,635.948554,0.247863350954638
"3963","M15.1.F244","CX5461",12,691.8524865,0.357558495478848
"4800","M15.1.F244","CX5461",20,786.357108,0.542996221414285
"5715","M15.1.F244","CX5461",27,838.242,0.644805172449402
"6658","M15.1.F244","CX5461",33,1119.849416,1.19737750172533
"11592","M35.1.F244","TAXOL",0,233.08344,0
"21240","M35.1.F244","TAXOL",6,338.721984,0.45322200496097
"3964","M35.1.F244","TAXOL",12,506.715624,1.17396664473461
"4801","M35.1.F244","TAXOL",20,609.075286,1.61312123246508
"5716","M35.1.F244","TAXOL",27,648.392907,1.78180597900906
"11593","M5.1.F301","CFI-400945",0,214.378528,0
"21241","M5.1.F301","CFI-400945",8,364.617232,0.700810409520118
"3965","M5.1.F301","CFI-400945",13,307.988224,0.436656118844141
"4802","M5.1.F301","CFI-400945",20,655.0152125,2.05541426471591
"5717","M5.1.F301","CFI-400945",28,592.459392,1.76361349024656
"6659","M5.1.F301","CFI-400945",34,540.653,1.52195499728406
"7616","M5.1.F301","CFI-400945",42,540.424542,1.52088932152757
"8581","M5.1.F301","CFI-400945",49,554.1029775,1.58469438459807
"11594","M5.1.F432","CFI-400945",0,155.117029,0
"21242","M5.1.F432","CFI-400945",2,185.196133,0.193912326673044
"3966","M5.1.F432","CFI-400945",7,129.813544,-0.163125126642285
"4803","M5.1.F432","CFI-400945",10,139.0620725,-0.103502217670763
"5718","M5.1.F432","CFI-400945",13,139.2790235,-0.102103589799931
"6660","M5.1.F432","CFI-400945",16,138.0222325,-0.110205801453301
"7617","M5.1.F432","CFI-400945",20,127.700152,-0.176749626889772
"8582","M5.1.F432","CFI-400945",23,86.788386,-0.440497367958227
"9527","M5.1.F432","CFI-400945",27,60.30715,-0.611215155493985
"10486","M5.1.F432","CFI-400945",30,49.774592,-0.679115875794656
"11595","M5.1.F432","CFI-400945",34,23.6071875,-0.84781047153759
"12368","M5.1.F432","CFI-400945",43,4,-0.974213018223808
"13329","M5.1.F432","CFI-400945",51,4,-0.974213018223808
"14299","M5.1.F432","CFI-400945",59,0.5,-0.996776627277976
"15275","M5.1.F432","CFI-400945",70,0.5,-0.996776627277976
"16259","M5.1.F432","CFI-400945",85,13.5,-0.912968936505353
"17241","M5.1.F432","CFI-400945",99,56.3392935,-0.636794916307996
"18228","M5.1.F432","CFI-400945",111,94.2589395,-0.392336611217586
"19201","M5.1.F432","CFI-400945",118,81.610515,-0.473877784237345
"20167","M5.1.F432","CFI-400945",126,105.036525,-0.322856260997624
"21243","M5.1.F432","CFI-400945",133,180.305514,0.162383750916219
"22219","M5.1.F432","CFI-400945",139,391.91168,1.52655483750917
"23204","M5.1.F432","CFI-400945",153,477.648896,2.07928084414252
"24186","M5.1.F432","CFI-400945",163,428.434942,1.76201101040944
"11596","M5.1.F518","CFI-400945",0,133.6246065,0
"21244","M5.1.F518","CFI-400945",5,99.2898,-0.256949729539522
"3967","M5.1.F518","CFI-400945",8,133.041902,-0.00436075746273577
"4804","M5.1.F518","CFI-400945",11,101.5814555,-0.239799778194295
"5719","M5.1.F518","CFI-400945",14,77.4964055,-0.420043901120861
"6661","M5.1.F518","CFI-400945",18,80.927748,-0.394364929336574
"7618","M5.1.F518","CFI-400945",21,109.13792,-0.183249830561709
"8583","M5.1.F518","CFI-400945",25,75.3598875,-0.436032857466263
"9528","M5.1.F518","CFI-400945",28,67.09469,-0.497886715947036
"10487","M5.1.F518","CFI-400945",31,74.425844,-0.443022913597878
"11597","M5.1.F518","CFI-400945",35,65.1588875,-0.512373587420068
"12369","M5.1.F518","CFI-400945",41,71.456406,-0.465245153032499
"13330","M5.1.F518","CFI-400945",48,74.5105545,-0.442388969729164
"11598","M15.1.F539","CFI-400945",0,123.427544,0
"21245","M15.1.F539","CFI-400945",2,139.430529,0.12965489291434
"3968","M15.1.F539","CFI-400945",6,102.47634,-0.169744963895579
"4805","M15.1.F539","CFI-400945",9,99.58185,-0.193195888269477
"5720","M15.1.F539","CFI-400945",13,101.8878125,-0.174513166202189
"6662","M15.1.F539","CFI-400945",16,74.419485,-0.397059338716162
"7619","M15.1.F539","CFI-400945",20,82.880893,-0.328505693996471
"8584","M15.1.F539","CFI-400945",30,85.8675,-0.304308445123076
"9529","M15.1.F539","CFI-400945",35,60.043634,-0.513531323283886
"10488","M15.1.F539","CFI-400945",41,83.148,-0.326341614639922
"11599","M15.1.F539","CFI-400945",45,78.512128,-0.363901075435804
"12370","M15.1.F539","CFI-400945",49,67.8957705,-0.449913947084615
"13331","M15.1.F539","CFI-400945",52,88.9542,-0.279300250841903
"14300","M15.1.F539","CFI-400945",55,84.2089375,-0.317745984640187
"15276","M15.1.F539","CFI-400945",58,71.52705,-0.420493613645914
"16260","M15.1.F539","CFI-400945",62,71.388983,-0.421612221336917
"17242","M15.1.F539","CFI-400945",69,57.900501,-0.530894813883682
"18229","M15.1.F539","CFI-400945",76,76.54525,-0.379836562250643
"19202","M15.1.F539","CFI-400945",84,32,-0.740738582629498
"20168","M15.1.F539","CFI-400945",90,32,-0.740738582629498
"11600","M5.1.F539","WATER",0,153.780946,0
"21246","M5.1.F539","WATER",2,188.681784,0.226951640679854
"3969","M5.1.F539","WATER",6,184.06791,0.196948742921636
"4806","M5.1.F539","WATER",9,202.474701,0.3166436172138
"5721","M5.1.F539","WATER",13,233.1070875,0.515838558438833
"6663","M5.1.F539","WATER",16,182.444885,0.186394607040589
"7620","M5.1.F539","WATER",20,191.399424,0.244623791038455
"8585","M5.1.F539","WATER",30,188.928045,0.228553015924353
"9530","M5.1.F539","WATER",35,263.3772105,0.712677788443309
"10489","M5.1.F539","WATER",41,258.3641375,0.680078996912921
"11601","M5.1.F539","WATER",45,352.818176,1.2942905813572
"12371","M5.1.F539","WATER",49,322.191056,1.09512988689769
"13332","M5.1.F539","WATER",52,350.414064,1.27865722714438
"14301","M5.1.F539","WATER",55,361.345698,1.34974297791093
"15277","M5.1.F539","WATER",58,347.001548,1.25646646756875
"16261","M5.1.F539","WATER",62,432.127143,1.81001745820968
"11602","M5.1.F575","WATER",0,206.373645,0
"21247","M5.1.F575","WATER",5,177.806094,-0.138426352841711
"3970","M5.1.F575","WATER",8,346.1328,0.677214161721086
"4807","M5.1.F575","WATER",11,385.825534,0.869548478440646
"5722","M5.1.F575","WATER",14,477.401832,1.31328875351308
"6664","M5.1.F575","WATER",19,506.3404595,1.45351318720954
"7621","M5.1.F575","WATER",22,720.449704,2.49099665318214
"8586","M5.1.F575","WATER",25,666.4390285,2.22928360595656
"9531","M5.1.F575","WATER",28,1017.9006525,3.93231901050156
"10490","M5.1.F575","WATER",32,1098.2212955,4.32151910918664
"11603","M5.1.F575","WATER",35,1071.017,4.1896985198861
"11604","M5.1.F221","BMN673",0,140.85493,0
"21248","M5.1.F221","BMN673",3,162.898906,0.156501274041313
"3971","M5.1.F221","BMN673",10,198.948672,0.412436696393942
"4808","M5.1.F221","BMN673",17,169.399404,0.202651579181503
"5723","M5.1.F221","BMN673",24,237.05514,0.682973680793423
"6665","M5.1.F221","BMN673",32,195.6717,0.389171823804818
"7622","M5.1.F221","BMN673",38,242.811,0.723837426208653
"11605","M15.1.F575","BMN673",0,131.6931255,0
"21249","M15.1.F575","BMN673",5,80.051388,-0.392136926691743
"3972","M15.1.F575","BMN673",8,128.587556,-0.0235818649470811
"4809","M15.1.F575","BMN673",11,146.925679,0.115667036089898
"5724","M15.1.F575","BMN673",14,138.052125,0.048286495410119
"6666","M15.1.F575","BMN673",19,188.29755,0.42982064769964
"7623","M15.1.F575","BMN673",22,147.757608,0.121984214734124
"8587","M15.1.F575","BMN673",25,179.1409125,0.360290537716792
"9532","M15.1.F575","BMN673",28,250.14704,0.89946923235564
"10491","M15.1.F575","BMN673",32,251.217296,0.90759612581296
"11606","M15.1.F575","BMN673",35,215.11,0.633418594807365
"11607","M5.1.F304","CX5461",0,182.386688,0
"21250","M5.1.F304","CX5461",9,280.7528705,0.539327642706029
"3973","M5.1.F304","CX5461",18,406.08172,1.22648771384017
"4830","M5.1.F304","CX5461",24,404.610957,1.21842373167059
"5725","M5.1.F304","CX5461",35,623.8092,2.4202561976453
"11608","M5.1.F576","CX5461",0,205.590944,0
"21251","M5.1.F576","CX5461",4,201.763712,-0.01861576159697
"3974","M5.1.F576","CX5461",7,286.243398,0.392295752093049
"4831","M5.1.F576","CX5461",11,341.7403325,0.662234366217998
"5726","M5.1.F576","CX5461",14,253.728288,0.234141363736333
"6667","M5.1.F576","CX5461",18,315.054697,0.532434701987652
"7624","M5.1.F576","CX5461",21,286.810085,0.395052133230149
"8588","M5.1.F576","CX5461",25,190.663704,-0.0726065054694238
"9533","M5.1.F576","CX5461",28,225.672291,0.0976762235208181
"10492","M5.1.F576","CX5461",32,216.612144,0.0536074195952911
"11609","M25.1.F518","ERIBULIN",0,135.3088,0
"21252","M25.1.F518","ERIBULIN",5,129.770248,-0.0409326813924887
"3975","M25.1.F518","ERIBULIN",8,139.425,0.0304207856399585
"4832","M25.1.F518","ERIBULIN",11,112.1572095,-0.171101883247801
"5727","M25.1.F518","ERIBULIN",14,103.254228,-0.236899388657648
"6668","M25.1.F518","ERIBULIN",18,68.0509795,-0.497069078286113
"7625","M25.1.F518","ERIBULIN",21,67.186448,-0.503458400340554
"8589","M25.1.F518","ERIBULIN",25,53.989416,-0.600991095922808
"9534","M25.1.F518","ERIBULIN",28,29.505546,-0.781939193903131
"10493","M25.1.F518","ERIBULIN",35,13.5,-0.900228218711569
"11610","M25.1.F518","ERIBULIN",41,13.5,-0.900228218711569
"12372","M25.1.F518","ERIBULIN",48,13.5,-0.900228218711569
"13333","M25.1.F518","ERIBULIN",54,13.5,-0.900228218711569
"14302","M25.1.F518","ERIBULIN",63,4,-0.970437990729354
"15278","M25.1.F518","ERIBULIN",68,52.316928,-0.613351622363069
"16262","M25.1.F518","ERIBULIN",75,50.1492,-0.629372221171128
"17243","M25.1.F518","ERIBULIN",83,57.3458985,-0.576185004227367
"18230","M25.1.F518","ERIBULIN",88,71.4247875,-0.472134942442768
"19203","M25.1.F518","ERIBULIN",96,56.289168,-0.583994773436761
"20169","M25.1.F518","ERIBULIN",102,74.55168,-0.449025636174439
"21253","M25.1.F518","ERIBULIN",111,139.3816515,0.0301004184502413
"11611","M25.1.F539","CARBOPLATIN",0,179.627058,0
"21254","M25.1.F539","CARBOPLATIN",2,164.788206,-0.0826092247193627
"3976","M25.1.F539","CARBOPLATIN",6,190.942318,0.0629930708991515
"4833","M25.1.F539","CARBOPLATIN",9,220.639023,0.228317300615145
"5728","M25.1.F539","CARBOPLATIN",13,250.591968,0.395068041475132
"6669","M25.1.F539","CARBOPLATIN",16,210.982077,0.174556213017751
"7626","M25.1.F539","CARBOPLATIN",20,286.188384,0.593236493357253
"8590","M25.1.F539","CARBOPLATIN",30,211.925,0.179805550230634
"9535","M25.1.F539","CARBOPLATIN",35,311.26131,0.732819729196923
"10494","M25.1.F539","CARBOPLATIN",41,291.560931,0.623145946085695
"11612","M25.1.F539","CARBOPLATIN",45,376.515216,1.09609409736032
"12373","M25.1.F539","CARBOPLATIN",49,349.9776,0.948356800454862
"13334","M25.1.F539","CARBOPLATIN",52,320.925508,0.786621189331064
"14303","M25.1.F539","CARBOPLATIN",55,408.4518375,1.27388814384523
"15279","M25.1.F539","CARBOPLATIN",58,341.616723,0.901811045638792
"16263","M25.1.F539","CARBOPLATIN",62,376.972806,1.0986415420777
"17244","M25.1.F539","CARBOPLATIN",69,479.17656,1.66761903988875
"18231","M25.1.F539","CARBOPLATIN",76,542.200773,2.01848050642793
"19204","M25.1.F539","CARBOPLATIN",84,550.2859685,2.06349151751959
"20170","M25.1.F539","CARBOPLATIN",90,553.280222,2.08016079626489
"21255","M25.1.F539","CARBOPLATIN",97,455.80601,1.53751308447083
"22220","M25.1.F539","CARBOPLATIN",104,344.0436935,0.91532220886232
"11613","M15.1.F518","TAXOL",0,200.2376655,0
"21256","M15.1.F518","TAXOL",5,144.471943,-0.278497666064729
"3977","M15.1.F518","TAXOL",8,150.7176,-0.247306446448758
"4834","M15.1.F518","TAXOL",11,103.873536,-0.481248766356597
"5729","M15.1.F518","TAXOL",14,111.7401,-0.44196263115143
"6670","M15.1.F518","TAXOL",18,74.1726975,-0.629576696697955
"7627","M15.1.F518","TAXOL",21,61.74196,-0.691656612926303
"8591","M15.1.F518","TAXOL",25,82.117728,-0.589898694658923
"9536","M15.1.F518","TAXOL",28,13.5,-0.932580116901133
"10495","M15.1.F518","TAXOL",35,13.5,-0.932580116901133
"11614","M15.1.F518","TAXOL",41,13.5,-0.932580116901133
"12374","M15.1.F518","TAXOL",48,4,-0.980023738341076
"13335","M15.1.F518","TAXOL",54,4,-0.980023738341076
"14304","M15.1.F518","TAXOL",63,0.5,-0.997502967292635
"15280","M15.1.F518","TAXOL",68,0.5,-0.997502967292635
"16264","M15.1.F518","TAXOL",75,0.5,-0.997502967292635
"17245","M15.1.F518","TAXOL",83,0.5,-0.997502967292635
"18232","M15.1.F518","TAXOL",88,0.5,-0.997502967292635
"19205","M15.1.F518","TAXOL",96,0.5,-0.997502967292635
"20171","M15.1.F518","TAXOL",102,0.5,-0.997502967292635
"21257","M15.1.F518","TAXOL",111,0.5,-0.997502967292635
"11615","M5.1.F134","ERIBULIN",0,102.3435,0
"3978","M5.1.F134","ERIBULIN",13,115.356189,0.127147195474065
"4835","M5.1.F134","ERIBULIN",21,83.6014365,-0.183129006727345
"5730","M5.1.F134","ERIBULIN",27,88.72975,-0.133020172263016
"6671","M5.1.F134","ERIBULIN",36,68.9265,-0.326518049509739
"7628","M5.1.F134","ERIBULIN",43,4,-0.960915935061826
"8592","M5.1.F134","ERIBULIN",50,4,-0.960915935061826
"9537","M5.1.F134","ERIBULIN",58,4,-0.960915935061826
"10496","M5.1.F134","ERIBULIN",63,4,-0.960915935061826
"21258","M5.1.F134","ERIBULIN",69,105.438114,0.0302375236336454
"11616","M5.1.F134","ERIBULIN",70,4,-0.960915935061826
"12375","M5.1.F134","ERIBULIN",85,4,-0.960915935061826
"13336","M5.1.F134","ERIBULIN",99,138.981934,0.357994733422249
"14305","M5.1.F134","ERIBULIN",111,179.297076,0.751914640402175
"15281","M5.1.F134","ERIBULIN",120,272.2780265,1.66043301724096
"16265","M5.1.F134","ERIBULIN",128,236.9465625,1.31520870890677
"17246","M5.1.F134","ERIBULIN",134,204.147504,0.994728575825529
"18233","M5.1.F134","ERIBULIN",139,200.429361,0.958398540210174
"19206","M5.1.F134","ERIBULIN",150,275.1056,1.68806128381382
"20172","M5.1.F134","ERIBULIN",155,238.425061,1.32965514175302
"21259","M5.1.F134","ERIBULIN",161,227.103425,1.21903125259543
"22221","M5.1.F134","ERIBULIN",168,223.261688,1.18149357799958
"23205","M5.1.F134","ERIBULIN",176,170.197888,0.663006326733012
"24187","M5.1.F134","ERIBULIN",182,120.0713875,0.17321947656666
"25171","M5.1.F134","ERIBULIN",190,149.9887125,0.465542144835773
"26154","M5.1.F134","ERIBULIN",197,209.3666365,1.04572480421326
"27141","M5.1.F134","ERIBULIN",203,183.3599565,0.791613111726685
"28130","M5.1.F134","ERIBULIN",209,212.330034,1.07468020929517
"29117","M5.1.F134","ERIBULIN",216,346.68755,2.3874896793641
"3087","M5.1.F134","ERIBULIN",223,508.61088,3.96964516554544
"11617","M5.1.F164","CFI-400945",0,239.4932875,0
"21260","M5.1.F164","CFI-400945",5,260.277492,0.0867840794911631
"3979","M5.1.F164","CFI-400945",12,234.50616,-0.0208236629596561
"4836","M5.1.F164","CFI-400945",19,186.8068575,-0.219991259671526
"5731","M5.1.F164","CFI-400945",29,221.648884,-0.0745089922405445
"6672","M5.1.F164","CFI-400945",40,259.5100065,0.0835794573156877
"7629","M5.1.F164","CFI-400945",47,273.169728,0.140615383635752
"8593","M5.1.F164","CFI-400945",54,244.96875,0.0228626971434429
"9538","M5.1.F164","CFI-400945",61,225.90106,-0.0567541063128962
"10497","M5.1.F164","CFI-400945",68,248.516334,0.037675571596135
"11618","M5.1.F164","CFI-400945",75,318.377378,0.329379129258477
"12376","M5.1.F164","CFI-400945",83,420.136484,0.754272482480328
"11619","M15.1.F164","BMN673",0,120.8984535,0
"21261","M15.1.F164","BMN673",5,297.620793,1.46174193617787
"3980","M15.1.F164","BMN673",12,226.921464,0.876959195346531
"4837","M15.1.F164","BMN673",19,220.9582735,0.82763523521829
"5732","M15.1.F164","BMN673",29,247.33336,1.04579424169392
"6673","M15.1.F164","BMN673",35,188.182442,0.556533078398724
"7630","M15.1.F164","BMN673",40,229.35438,0.897082827449071
"8594","M15.1.F164","BMN673",47,177.199488,0.465688624379302
"9539","M15.1.F164","BMN673",54,236.3459375,0.954912826903944
"10498","M15.1.F164","BMN673",61,178.37568,0.475417384061079
"11620","M15.1.F164","BMN673",68,452.57535,2.74343374044896
"12377","M15.1.F164","BMN673",75,274.3345215,1.26913176767807
"13337","M15.1.F164","BMN673",83,294.851375,1.43883495995257
"11621","M25.1.F164","CFI-402257",0,258.933648,0
"21262","M25.1.F164","CFI-402257",5,359.383248,0.387935676864986
"3981","M25.1.F164","CFI-402257",12,379.596832,0.466000401770881
"4838","M25.1.F164","CFI-402257",19,414.918525,0.602412541609888
"5733","M25.1.F164","CFI-402257",29,447.27172,0.727360362219127
"11622","M15.1.F316","TAXOL",0,150.67476,0
"21263","M15.1.F316","TAXOL",9,146.7513,-0.0260392649704569
"3982","M15.1.F316","TAXOL",14,136.979028,-0.090895993463006
"11623","M16.2.F316","TAXOL",0,126.1057835,0
"21264","M16.2.F316","TAXOL",5,113.640111,-0.0988509182848065
"3983","M16.2.F316","TAXOL",11,162.560838,0.289083129165127
"4839","M16.2.F316","TAXOL",14,190.61,0.511508788175445
"5734","M16.2.F316","TAXOL",19,223.2851,0.770617443568716
"6674","M16.2.F316","TAXOL",22,151.8142125,0.203863996451836
"7631","M16.2.F316","TAXOL",25,196.230434,0.5560779890797
"8595","M16.2.F316","TAXOL",28,236.191956,0.872966881015414
"9540","M16.2.F316","TAXOL",32,154.170392,0.2225481474448
"10499","M16.2.F316","TAXOL",39,110.402501,-0.124524681296635
"11624","M16.2.F316","TAXOL",46,142.661638,0.131285449727213
"12378","M16.2.F316","TAXOL",53,76.956275,-0.389748250523339
"13338","M16.2.F316","TAXOL",60,65.8278985,-0.477994611563553
"14306","M16.2.F316","TAXOL",67,51.053651,-0.595152184277099
"15282","M16.2.F316","TAXOL",74,32.257634,-0.74420178754133
"16266","M16.2.F316","TAXOL",84,17.415,-0.861901654970488
"17247","M16.2.F316","TAXOL",90,13.5,-0.892947019356967
"18234","M16.2.F316","TAXOL",97,30.1214285,-0.761141577618444
"19207","M16.2.F316","TAXOL",104,32,-0.746244786623922
"20173","M16.2.F316","TAXOL",109,32,-0.746244786623922
"21265","M16.2.F316","TAXOL",117,43.28064,-0.656790998804587
"22222","M16.2.F316","TAXOL",123,263.242112,1.08747057187904
"23206","M16.2.F316","TAXOL",133,164.719217,0.306198751780484
"24188","M16.2.F316","TAXOL",137,126.778597,0.00533531041421271
"25172","M16.2.F316","TAXOL",147,104.7090375,-0.169672995211992
"26155","M16.2.F316","TAXOL",154,81.7911905,-0.351408093824658
"27142","M16.2.F316","TAXOL",161,74.973184,-0.405473865518626
"28131","M16.2.F316","TAXOL",166,95.669568,-0.241354636205087
"29118","M16.2.F316","TAXOL",174,126.26679,0.0012767574613261
"3088","M16.2.F316","TAXOL",179,94.59576,-0.249869773022742
"31165","M16.2.F316","TAXOL",189,109.084032,-0.134979943247409
"32159","M16.2.F316","TAXOL",194,125.14195,-0.00764305548285981
"33144","M16.2.F316","TAXOL",202,118.211364,-0.0626015657719616
"34133","M16.2.F316","TAXOL",208,145.92208,0.157140267083785
"35123","M16.2.F316","TAXOL",215,208.5905925,0.654092197127501
"36114","M16.2.F316","TAXOL",223,143.144875,0.135117446853657
"37105","M16.2.F316","TAXOL",228,325.4416515,1.58070361618268
"11625","M5.1.F318","CDX-011",0,86.0709375,0
"21266","M5.1.F318","CDX-011",9,94.365522,0.0963691664215926
"3984","M5.1.F318","CDX-011",15,102.1269645,0.186544116589877
"4840","M5.1.F318","CDX-011",20,121.9904,0.417323937014163
"5735","M5.1.F318","CDX-011",27,133.19559,0.547509459856877
"6675","M5.1.F318","CDX-011",35,145.9651185,0.695869973532007
"7632","M5.1.F318","CDX-011",42,154.473198,0.794719593939592
"8596","M5.1.F318","CDX-011",52,282.896064,2.28677800215665
"11626","M15.1.F318","CARBOPLATIN",0,109.6515,0
"21267","M15.1.F318","CARBOPLATIN",9,116.866064,0.0657953972357879
"3985","M15.1.F318","CARBOPLATIN",15,144.293701,0.315930023757085
"4841","M15.1.F318","CARBOPLATIN",20,147.2252,0.342664715028978
"5736","M15.1.F318","CARBOPLATIN",27,159.4634805,0.454275413469036
"6676","M15.1.F318","CARBOPLATIN",35,182.020283,0.659988992398645
"7633","M15.1.F318","CARBOPLATIN",42,201.762171,0.840031107645586
"8597","M15.1.F318","CARBOPLATIN",48,174.9385125,0.595404645627283
"9541","M15.1.F318","CARBOPLATIN",55,192.1467625,0.752340483258323
"11627","M5.1.F165","WATER",0,237.51168,0
"21268","M5.1.F165","WATER",7,574.816374,1.42016044853036
"3986","M5.1.F165","WATER",14,733.4921385,2.08823607537953
"4842","M5.1.F165","WATER",22,1398.5170685,4.88820334435763
"5737","M5.1.F165","WATER",28,2544.4837845,9.71308907629301
"11628","M5.1.F234","WATER",0,263.9012,0
