id,batch_id,response_type,value
1160,387,abc,NA
1161,387,TGI,NA
1162,388,angle,NA
1163,388,abc,NA
1164,388,TGI,NA
1165,389,angle,NA
1166,389,abc,NA
1167,389,TGI,NA
1168,390,angle,NA
1169,390,abc,NA
1170,390,TGI,NA
1171,391,angle,NA
1172,391,abc,NA
1173,391,TGI,NA
1174,392,angle,NA
1175,392,abc,NA
1176,392,TGI,NA
1177,393,angle,NA
1178,393,abc,NA
1179,393,TGI,NA
1180,394,angle,NA
1181,394,abc,NA
1182,394,TGI,NA
1183,395,angle,NA
1184,395,abc,NA
1185,395,TGI,NA
1186,396,angle,0.6489
1187,396,abc,60.9588
1188,396,TGI,-5.8636
1189,397,angle,6.9735
1190,397,abc,235.1138
1191,397,TGI,110.6591
1192,398,angle,7.3912
1193,398,abc,205.9933
1194,398,TGI,-39.6929
1195,399,angle,0.5736
1196,399,abc,23.6112
1197,399,TGI,-0.7686
1198,400,angle,-0.7130
1199,400,abc,-97.6475
1200,400,TGI,37.6818
1201,401,angle,-2.5612
1202,401,abc,-434.2778
1203,401,TGI,129.6721
1204,402,angle,38.4615
1205,402,abc,268.4381
1206,402,TGI,-12.0512
1207,403,angle,-2.3169
1208,403,abc,-141.6500
1209,403,TGI,72.3125
1210,404,angle,NA
1211,404,abc,NA
1212,404,TGI,NA
1213,405,angle,NA
1214,405,abc,NA
1215,405,TGI,NA
1216,406,angle,NA
1217,406,abc,NA
1218,406,TGI,NA
1219,407,angle,NA
1220,407,abc,NA
1221,407,TGI,NA
1222,408,angle,NA
1223,408,abc,NA
1224,408,TGI,NA
1225,409,angle,NA
1226,409,abc,NA
1227,409,TGI,NA
1228,410,angle,NA
1229,410,abc,NA
1230,410,TGI,NA
1231,411,angle,NA
1232,411,abc,NA
1233,411,TGI,NA
1234,412,angle,NA
1235,412,abc,NA
1236,412,TGI,NA
1237,413,angle,NA
1238,413,abc,NA
1239,413,TGI,NA
1240,414,angle,NA
1241,414,abc,NA
1242,414,TGI,NA
1243,415,angle,NA
1244,415,abc,NA
1245,415,TGI,NA
1246,416,angle,NA
1247,416,abc,NA
1248,416,TGI,NA
1249,417,angle,NA
1250,417,abc,NA
1251,417,TGI,NA
1252,418,angle,NA
1253,418,abc,NA
1254,418,TGI,NA
1255,419,angle,NA
1256,419,abc,NA
1257,419,TGI,NA
1258,420,angle,NA
1259,420,abc,NA
1260,420,TGI,NA
1261,421,angle,NA
1262,421,abc,NA
1263,421,TGI,NA
1264,422,angle,NA
1265,422,abc,NA
1266,422,TGI,NA
1267,423,angle,-1.7489
1268,423,abc,-130.4536
1269,423,TGI,4.9005
1270,424,angle,13.0597
1271,424,abc,-9.8777
1272,424,TGI,-2.1705
1273,425,angle,16.3314
1274,425,abc,39.0439
1275,425,TGI,-2.7496
1276,426,angle,19.7410
1277,426,abc,124.9896
1278,426,TGI,-3.4788
1279,427,angle,2.9548
1280,427,abc,-46.5095
1281,427,TGI,-0.5339
1282,428,angle,-6.0772
1283,428,abc,-336.2496
1284,428,TGI,12.0802
1285,429,angle,-5.5260
1286,429,abc,-289.5693
1287,429,TGI,12.7803
1288,430,angle,135.9274
1289,430,abc,217.1218
1290,430,TGI,-8.0741
1291,431,angle,-6.8388
1292,431,abc,-467.1092
1293,431,TGI,22.8945
1294,432,angle,-6.0699
1295,432,abc,-387.7748
1296,432,TGI,6.0882
1297,433,angle,-4.1515
1298,433,abc,-346.5925
1299,433,TGI,8.5940
1300,434,angle,-5.2611
1301,434,abc,-271.0038
1302,434,TGI,9.3116
1303,435,angle,-1.2295
1304,435,abc,-112.2217
1305,435,TGI,1.0986
1306,436,angle,-5.9129
1307,436,abc,-387.9639
1308,436,TGI,5.4569
1309,437,angle,102.8608
1310,437,abc,237.0275
1311,437,TGI,-7.1438
1312,438,angle,-5.9359
1313,438,abc,-244.0968
1314,438,TGI,10.9851
1315,439,angle,-1.8542
1316,439,abc,-113.0302
1317,439,TGI,3.5576
1318,440,angle,10.6634
1319,440,abc,89.5981
1320,440,TGI,-1.7232
1321,441,angle,3.7022
1322,441,abc,327.6106
1323,441,TGI,-142.6875
1324,442,angle,38.6351
1325,442,abc,446.7856
1326,442,TGI,-61.8716
1327,443,angle,79.4783
1328,443,abc,516.4229
1329,443,TGI,59.6812
1330,444,angle,3.5651
1331,444,abc,310.8375
1332,444,TGI,-96.5614
1333,445,angle,0.5632
1334,445,abc,161.0337
1335,445,TGI,-51.0674
1336,446,angle,1.1516
1337,446,abc,136.0510
1338,446,TGI,-12.4450
1339,447,angle,5.5784
1340,447,abc,177.1115
1341,447,TGI,-52.3434
1342,448,angle,1.7517
1343,448,abc,289.0532
1344,448,TGI,33.4685
1345,449,angle,NA
1346,449,abc,NA
1347,449,TGI,NA
1348,450,angle,NA
1349,450,abc,NA
1350,450,TGI,NA
1351,451,angle,NA
1352,451,abc,NA
1353,451,TGI,NA
1354,452,angle,NA
1355,452,abc,NA
1356,452,TGI,NA
1357,453,angle,NA
1358,453,abc,NA
1359,453,TGI,NA
1360,454,angle,NA
1361,454,abc,NA
1362,454,TGI,NA
1363,455,angle,NA
1364,455,abc,NA
1365,455,TGI,NA
1366,456,angle,NA
1367,456,abc,NA
1368,456,TGI,NA
1369,457,angle,NA
1370,457,abc,NA
1371,457,TGI,NA
1372,458,angle,NA
1373,458,abc,NA
1374,458,TGI,NA
1375,459,angle,NA
1376,459,abc,NA
1377,459,TGI,NA
1378,460,angle,NA
1379,460,abc,NA
1380,460,TGI,NA
1381,461,angle,NA
1382,461,abc,NA
1383,461,TGI,NA
1384,462,angle,NA
1385,462,abc,NA
1386,462,TGI,NA
1387,463,angle,NA
1388,463,abc,NA
1389,463,TGI,NA
1390,464,angle,NA
1391,464,abc,NA
1392,464,TGI,NA
1393,465,angle,NA
1394,465,abc,NA
1395,465,TGI,NA
1396,466,angle,NA
1397,466,abc,NA
1398,466,TGI,NA
1399,467,angle,NA
1400,467,abc,NA
1401,467,TGI,NA
1402,468,angle,NA
1403,468,abc,NA
1404,468,TGI,NA
1405,469,angle,NA
1406,469,abc,NA
1407,469,TGI,NA
1408,470,angle,NA
1409,470,abc,NA
1410,470,TGI,NA
1411,471,angle,NA
1412,471,abc,NA
1413,471,TGI,NA
1414,472,angle,NA
1415,472,abc,NA
1416,472,TGI,NA
1417,473,angle,NA
1418,473,abc,NA
1419,473,TGI,NA
1420,474,angle,NA
1421,474,abc,NA
1422,474,TGI,NA
1423,475,angle,NA
1424,475,abc,NA
1425,475,TGI,NA
1426,476,angle,NA
1427,476,abc,NA
1428,476,TGI,NA
1429,477,angle,NA
1430,477,abc,NA
1431,477,TGI,NA
1432,478,angle,NA
1433,478,abc,NA
1434,478,TGI,NA
1435,479,angle,NA
1436,479,abc,NA
1437,479,TGI,NA
1438,480,angle,NA
1439,480,abc,NA
1440,480,TGI,NA
1441,481,angle,NA
1442,481,abc,NA
1443,481,TGI,NA
1444,482,angle,NA
1445,482,abc,NA
1446,482,TGI,NA
1447,483,angle,NA
1448,483,abc,NA
1449,483,TGI,NA
1450,484,angle,NA
1451,484,abc,NA
1452,484,TGI,NA
1453,485,angle,NA
1454,485,abc,NA
1455,485,TGI,NA
1456,486,angle,NA
1457,486,abc,NA
1458,486,TGI,NA
1459,487,angle,NA
1460,487,abc,NA
1461,487,TGI,NA
1462,488,angle,NA
1463,488,abc,NA
1464,488,TGI,NA
1465,489,angle,NA
1466,489,abc,NA
1467,489,TGI,NA
1468,490,angle,NA
1469,490,abc,NA
1470,490,TGI,NA
1471,491,angle,NA
1472,491,abc,NA
1473,491,TGI,NA
1474,492,angle,NA
1475,492,abc,NA
1476,492,TGI,NA
1477,493,angle,NA
1478,493,abc,NA
1479,493,TGI,NA
1480,494,angle,NA
1481,494,abc,NA
1482,494,TGI,NA
1483,495,angle,NA
1484,495,abc,NA
1485,495,TGI,NA
1486,496,angle,NA
1487,496,abc,NA
1488,496,TGI,NA
1489,497,angle,NA
1490,497,abc,NA
1491,497,TGI,NA
1492,498,angle,NA
1493,498,abc,NA
1494,498,TGI,NA
1495,499,angle,NA
1496,499,abc,NA
1497,499,TGI,NA
1498,500,angle,NA
1499,500,abc,NA
1500,500,TGI,NA
1501,501,angle,NA
1502,501,abc,NA
1503,501,TGI,NA
1504,502,angle,15.7600
1505,502,abc,16.6851
1506,502,TGI,0.5350
1507,503,angle,-11.3435
1508,503,abc,-202.5758
1509,503,TGI,5.2904
1510,504,angle,7.1461
1511,504,abc,-91.4732
1512,504,TGI,-0.0260
1513,505,angle,-3.6782
1514,505,abc,-137.9576
1515,505,TGI,0.8709
1516,506,angle,130.2747
1517,506,abc,58.0673
1518,506,TGI,-6.7613
1519,507,angle,-4.6414
1520,507,abc,-78.6856
1521,507,TGI,2.7437
1522,508,angle,29.4575
1523,508,abc,-13.4629
1524,508,TGI,-3.7654
1525,509,angle,-4.1378
1526,509,abc,-44.8745
1527,509,TGI,3.6373
1528,510,angle,2.3828
1529,510,abc,-117.6142
1530,510,TGI,1.6415
1531,511,angle,-19.7398
1532,511,abc,-358.9717
1533,511,TGI,18.1924
1534,512,angle,97.3860
1535,512,abc,58.9858
1536,512,TGI,-4.6393
1537,513,angle,-16.7009
1538,513,abc,-366.7167
1539,513,TGI,14.5502
1540,514,angle,-2.3173
1541,514,abc,-94.5622
1542,514,TGI,1.5285
1543,515,angle,-4.5831
1544,515,abc,-108.9689
1545,515,TGI,1.5569
1546,516,angle,-25.3702
1547,516,abc,-216.4195
1548,516,TGI,9.3258
1549,517,angle,2.4748
1550,517,abc,-106.2672
1551,517,TGI,2.6773
1552,518,angle,1.8402
1553,518,abc,-107.3372
1554,518,TGI,-0.9460
1555,519,angle,-5.1031
1556,519,abc,-128.5509
1557,519,TGI,0.6129
1558,520,angle,-6.1763
1559,520,abc,-123.3717
1560,520,TGI,2.2204
1561,521,angle,-1.2667
1562,521,abc,-278.0094
1563,521,TGI,22.5024
1564,522,angle,5.2779
1565,522,abc,146.9009
1566,522,TGI,-15.7191
1567,523,angle,53.4566
1568,523,abc,359.7498
1569,523,TGI,-22.0059
1570,524,angle,2.3365
1571,524,abc,146.7995
1572,524,TGI,-11.7094
1573,525,angle,141.7497
1574,525,abc,399.7611
1575,525,TGI,-16.3721
1576,526,angle,116.3034
1577,526,abc,419.3431
1578,526,TGI,66.0320
1579,527,angle,4.0755
1580,527,abc,253.2208
1581,527,TGI,22.4715
1582,528,angle,156.1298
1583,528,abc,470.4819
1584,528,TGI,36.6522
1585,529,angle,40.7733
1586,529,abc,383.1986
1587,529,TGI,-209.0811
1588,530,angle,145.1865
1589,530,abc,392.1722
1590,530,TGI,-13.5597
1591,531,angle,9.0095
1592,531,abc,336.4875
1593,531,TGI,29.8489
1594,532,angle,128.3033
1595,532,abc,429.8736
1596,532,TGI,52.4904
1597,533,angle,1.1503
1598,533,abc,-11.1058
1599,533,TGI,0.6039
1600,534,angle,156.7157
1601,534,abc,457.3500
1602,534,TGI,57.3704
1603,535,angle,135.4780
1604,535,abc,430.9889
1605,535,TGI,59.1119
1606,536,angle,16.1823
1607,536,abc,209.8794
1608,536,TGI,26.0128
1609,537,angle,-1.0896
1610,537,abc,-138.7669
1611,537,TGI,18.0569
1612,538,angle,13.4327
1613,538,abc,248.1320
1614,538,TGI,49.4151
1615,539,angle,170.1203
1616,539,abc,251.7124
1617,539,TGI,-22.7190
1618,540,angle,-1.9773
1619,540,abc,-414.7750
1620,540,TGI,23.4077
1621,541,angle,8.3057
1622,541,abc,220.2992
1623,541,TGI,-77.8500
1624,542,angle,-1.0738
1625,542,abc,-439.3881
1626,542,TGI,6.2877
1627,543,angle,2.4882
1628,543,abc,163.5643
1629,543,TGI,148.0588
1630,544,angle,168.3134
1631,544,abc,376.6058
1632,544,TGI,-111.5600
1633,545,angle,26.0281
1634,545,abc,172.5286
1635,545,TGI,-17.3296
1636,546,angle,2.6900
1637,546,abc,144.9786
1638,546,TGI,-6.2350
1639,547,angle,3.5468
1640,547,abc,166.4893
1641,547,TGI,-7.8424
1642,548,angle,32.7207
1643,548,abc,241.7891
1644,548,TGI,-26.7290
1645,549,angle,0.2220
1646,549,abc,41.0229
1647,549,TGI,6.2941
1648,550,angle,-1.4391
1649,550,abc,-584.4412
1650,550,TGI,8.8490
1651,551,angle,-1.3636
1652,551,abc,-478.4794
1653,551,TGI,7.6653
1654,552,angle,-1.2237
1655,552,abc,-375.1265
1656,552,TGI,6.9273
1657,553,angle,10.6123
1658,553,abc,216.1875
1659,553,TGI,-9.0751
1660,554,angle,160.7297
1661,554,abc,362.3771
1662,554,TGI,46.7661
1663,555,angle,16.8822
1664,555,abc,251.8214
1665,555,TGI,-10.2504
1666,556,angle,153.7681
1667,556,abc,348.0821
1668,556,TGI,-14.5255
1669,557,angle,5.7292
1670,557,abc,130.8232
1671,557,TGI,-5.8833
1672,558,angle,171.2078
1673,558,abc,486.1146
1674,558,TGI,22.2709
1675,559,angle,169.2899
1676,559,abc,428.1312
1677,559,TGI,35.0000
1678,560,angle,NA
1679,560,abc,NA
1680,560,TGI,NA
1681,561,angle,NA
1682,561,abc,NA
1683,561,TGI,NA
1684,562,angle,NA
1685,562,abc,NA
1686,562,TGI,NA
1687,563,angle,NA
1688,563,abc,NA
1689,563,TGI,NA
1690,564,angle,NA
1691,564,abc,NA
1692,564,TGI,NA
1693,565,angle,NA
1694,565,abc,NA
1695,565,TGI,NA
1696,566,angle,NA
1697,566,abc,NA
1698,566,TGI,NA
1699,567,angle,NA
1700,567,abc,NA
1701,567,TGI,NA
1702,568,angle,NA
1703,568,abc,NA
1704,568,TGI,NA
1705,569,angle,NA
1706,569,abc,NA
1707,569,TGI,NA
1708,570,angle,NA
1709,570,abc,NA
1710,570,TGI,NA
1711,571,angle,NA
1712,571,abc,NA
1713,571,TGI,NA
1714,572,angle,NA
1715,572,abc,NA
1716,572,TGI,NA
1717,573,angle,NA
1718,573,abc,NA
1719,573,TGI,NA
1720,574,angle,NA
1721,574,abc,NA
1722,574,TGI,NA
1723,575,angle,NA
1724,575,abc,NA
1725,575,TGI,NA
1726,576,angle,NA
1727,576,abc,NA
1728,576,TGI,NA
1729,577,angle,NA
1730,577,abc,NA
1731,577,TGI,NA
1732,578,angle,NA
1733,578,abc,NA
1734,578,TGI,NA
1735,579,angle,NA
1736,579,abc,NA
1737,579,TGI,NA
1738,580,angle,22.1120
1739,580,abc,745.0895
1740,580,TGI,-120.1166
1741,581,angle,0.8470
1742,581,abc,286.6212
1743,581,TGI,232.9143
1744,582,angle,3.0310
1745,582,abc,586.7473
1746,582,TGI,-57.2521
1747,583,angle,8.7944
1748,583,abc,800.0082
1749,583,TGI,52.8279
1750,584,angle,60.8594
1751,584,abc,146.1429
1752,584,TGI,19.0827
1753,585,angle,7.0342
1754,585,abc,713.7879
1755,585,TGI,135.7968
1756,586,angle,5.3783
1757,586,abc,712.8442
1758,586,TGI,45.7153
1759,587,angle,3.4598
1760,587,abc,603.6799
1761,587,TGI,571.0244
1762,588,angle,8.0848
1763,588,abc,710.7067
1764,588,TGI,120.6937
1765,589,angle,7.1839
1766,589,abc,768.0739
1767,589,TGI,41.1170
1768,590,angle,4.4593
1769,590,abc,245.3276
1770,590,TGI,8.2838
1771,591,angle,1.0539
1772,591,abc,430.9879
1773,591,TGI,32.7704
1774,592,angle,1.5069
1775,592,abc,514.3515
1776,592,TGI,39.8036
1777,593,angle,8.4182
1778,593,abc,743.1783
1779,593,TGI,105.2327
1780,594,angle,160.6632
1781,594,abc,919.4739
1782,594,TGI,56.8091
1783,595,angle,2.1097
1784,595,abc,581.2161
1785,595,TGI,53.0425
1786,596,angle,3.1528
1787,596,abc,656.6545
1788,596,TGI,51.1412
1789,597,angle,3.2634
1790,597,abc,675.7957
1791,597,TGI,47.4307
1792,598,angle,0.9673
1793,598,abc,326.0218
1794,598,TGI,1251.0667
1795,599,angle,-6.8905
1796,599,abc,-495.2242
1797,599,TGI,-37.3220
1798,600,angle,120.3190
1799,600,abc,627.4358
1800,600,TGI,21.9497
1801,601,angle,104.8588
1802,601,abc,648.1463
1803,601,TGI,17.9375
1804,602,angle,157.3040
1805,602,abc,652.1793
1806,602,TGI,52.0833
1807,603,angle,118.1444
1808,603,abc,601.2948
1809,603,TGI,45.2245
1810,604,angle,43.3600
1811,604,abc,618.1543
1812,604,TGI,19.2053
1813,605,angle,98.5380
1814,605,abc,639.4162
1815,605,TGI,19.5798
1816,606,angle,127.4788
1817,606,abc,635.3566
1818,606,TGI,27.8668
1819,607,angle,27.9053
1820,607,abc,600.6888
1821,607,TGI,19.7171
1822,608,angle,12.2959
1823,608,abc,479.0196
1824,608,TGI,9.7536
1825,609,angle,25.5723
1826,609,abc,546.1205
1827,609,TGI,48.7287
1828,610,angle,29.9027
1829,610,abc,530.2902
1830,610,TGI,20.8314
1831,611,angle,9.1102
1832,611,abc,524.5483
1833,611,TGI,15.5000
1834,612,angle,132.5038
1835,612,abc,623.9045
1836,612,TGI,39.8882
1837,613,angle,9.1296
1838,613,abc,466.0055
1839,613,TGI,21.0821
1840,614,angle,3.2599
1841,614,abc,373.0870
1842,614,TGI,31.7164
1843,615,angle,136.9179
1844,615,abc,577.1114
1845,615,TGI,-121.1748
1846,616,angle,NA
1847,616,abc,NA
1848,616,TGI,NA
1849,617,angle,NA
1850,617,abc,NA
1851,617,TGI,NA
1852,618,angle,NA
1853,618,abc,NA
1854,618,TGI,NA
1855,619,angle,NA
1856,619,abc,NA
1857,619,TGI,NA
1858,620,angle,NA
1859,620,abc,NA
1860,620,TGI,NA
1861,621,angle,NA
1862,621,abc,NA
1863,621,TGI,NA
1864,622,angle,NA
1865,622,abc,NA
1866,622,TGI,NA
1867,623,angle,NA
1868,623,abc,NA
1869,623,TGI,NA
1870,624,angle,NA
1871,624,abc,NA
1872,624,TGI,NA
1873,625,angle,NA
1874,625,abc,NA
1875,625,TGI,NA
1876,626,angle,NA
1877,626,abc,NA
1878,626,TGI,NA
1879,627,angle,NA
1880,627,abc,NA
1881,627,TGI,NA
1882,628,angle,NA
1883,628,abc,NA
1884,628,TGI,NA
1885,629,angle,NA
1886,629,abc,NA
1887,629,TGI,NA
1888,630,angle,NA
1889,630,abc,NA
1890,630,TGI,NA
1891,631,angle,NA
1892,631,abc,NA
1893,631,TGI,NA
1894,632,angle,NA
1895,632,abc,NA
1896,632,TGI,NA
1897,633,angle,162.8511
1898,633,abc,341.5559
1899,633,TGI,49.7083
1900,634,angle,4.5237
1901,634,abc,193.0768
1902,634,TGI,-26.6485
1903,635,angle,1.8869
1904,635,abc,86.7630
1905,635,TGI,-3.8070
1906,636,angle,12.8817
1907,636,abc,329.0506
1908,636,TGI,101.6168
1909,637,angle,1.2702
1910,637,abc,15.9768
1911,637,TGI,-8.2168
1912,638,angle,11.0070
1913,638,abc,331.5879
1914,638,TGI,75.1259
1915,639,angle,-1.4800
1916,639,abc,-233.6624
1917,639,TGI,8.8007
1918,640,angle,9.6924
1919,640,abc,324.6441
1920,640,TGI,103.9700
1921,641,angle,6.5381
1922,641,abc,290.2069
1923,641,TGI,56.4457
1924,642,angle,4.8643
1925,642,abc,301.1523
1926,642,TGI,50.0760
1927,643,angle,31.4136
1928,643,abc,378.5826
1929,643,TGI,65.8090
1930,644,angle,166.5518
1931,644,abc,440.0863
1932,644,TGI,296.9333
1933,645,angle,-0.8652
1934,645,abc,-66.6600
1935,645,TGI,12.2697
1936,646,angle,129.1588
1937,646,abc,390.1806
1938,646,TGI,229.3773
1939,647,angle,5.1102
1940,647,abc,293.4379
1941,647,TGI,57.3087
1942,648,angle,8.4411
1943,648,abc,309.7067
1944,648,TGI,1006.8000
1945,649,angle,8.0920
1946,649,abc,312.5749
1947,649,TGI,1022.1000
1948,650,angle,0.7596
1949,650,abc,156.4315
1950,650,TGI,-27.2239
1951,651,angle,73.8259
1952,651,abc,394.0660
1953,651,TGI,232.0800
1954,652,angle,-0.9078
1955,652,abc,-153.4537
1956,652,TGI,-91.5604
1957,653,angle,101.0871
1958,653,abc,370.7419
1959,653,TGI,-81.1448
1960,654,angle,4.3775
1961,654,abc,170.3655
1962,654,TGI,15.5340
1963,655,angle,4.2041
1964,655,abc,176.1262
1965,655,TGI,13.6590
1966,656,angle,14.9203
1967,656,abc,182.8988
1968,656,TGI,-28.9612
1969,657,angle,148.3131
1970,657,abc,319.9164
1971,657,TGI,-391.3810
1972,658,angle,149.6488
1973,658,abc,375.6113
1974,658,TGI,20.3028
1975,659,angle,14.4481
1976,659,abc,253.6369
1977,659,TGI,43.4326
1978,660,angle,-1.8502
1979,660,abc,-128.3354
1980,660,TGI,-5.6984
1981,661,angle,19.6048
1982,661,abc,292.1738
1983,661,TGI,13.8405
1984,662,angle,-3.0899
1985,662,abc,-295.0720
1986,662,TGI,23.5471
1987,663,angle,3.8203
1988,663,abc,144.5464
1989,663,TGI,46.7500
1990,664,angle,13.4773
1991,664,abc,247.7119
1992,664,TGI,26.9793
1993,665,angle,135.0411
1994,665,abc,343.9356
1995,665,TGI,24.2676
1996,666,angle,-1.1517
1997,666,abc,-107.1887
1998,666,TGI,0.3203
1999,667,angle,154.9342
2000,667,abc,296.9830
2001,667,TGI,25.0743
2002,668,angle,36.8787
2003,668,abc,284.4266
2004,668,TGI,169.4737
2005,669,angle,164.2526
2006,669,abc,388.4942
2007,669,TGI,55.4716
2008,670,angle,-0.5209
2009,670,abc,-20.7583
2010,670,TGI,2.9132
2011,671,angle,-2.8739
2012,671,abc,-362.4733
2013,671,TGI,7.3917
2014,672,angle,157.9012
2015,672,abc,379.3247
2016,672,TGI,17.8418
2017,673,angle,-0.6882
2018,673,abc,-61.7440
2019,673,TGI,6.7788
2020,674,angle,-1.5137
2021,674,abc,-168.4157
2022,674,TGI,26.6639
2023,675,angle,5.1607
2024,675,abc,378.4036
2025,675,TGI,551.5000
2026,676,angle,6.2405
2027,676,abc,422.2173
2028,676,TGI,33.7542
2029,677,angle,1.1683
2030,677,abc,183.7820
2031,677,TGI,36.3223
2032,678,angle,0.0824
2033,678,abc,101.5309
2034,678,TGI,12.6099
2035,679,angle,2.5643
2036,679,abc,302.2014
2037,679,TGI,-97.6235
2038,680,angle,-0.6537
2039,680,abc,-103.6664
2040,680,TGI,-10.1535
2041,681,angle,70.1015
2042,681,abc,387.8542
2043,681,TGI,33.2118
2044,682,angle,0.1721
2045,682,abc,94.4900
2046,682,TGI,5.0958
2047,683,angle,0.0167
2048,683,abc,99.1912
2049,683,TGI,0.7841
2050,684,angle,2.8427
2051,684,abc,385.7150
2052,684,TGI,10.7693
2053,685,angle,2.5232
2054,685,abc,663.0872
2055,685,TGI,12.7619
2056,686,angle,0.0909
2057,686,abc,90.3794
2058,686,TGI,-114.0000
2059,687,angle,3.4661
2060,687,abc,668.1965
2061,687,TGI,29.6377
2062,688,angle,0.6901
2063,688,abc,109.7704
2064,688,TGI,-160.1364
2065,689,angle,7.0032
2066,689,abc,718.2912
2067,689,TGI,17.8532
2068,690,angle,0.8779
2069,690,abc,507.1202
2070,690,TGI,14.8543
2071,691,angle,0.1452
2072,691,abc,120.1000
2073,691,TGI,-186.9333
2074,692,angle,19.4095
2075,692,abc,792.7665
2076,692,TGI,14.9284
2077,693,angle,1.2391
2078,693,abc,604.3943
2079,693,TGI,10.8723
2080,694,angle,0.8430
2081,694,abc,534.5577
2082,694,TGI,8.7201
2083,695,angle,0.0724
2084,695,abc,43.6536
2085,695,TGI,-35.6111
2086,696,angle,6.2300
2087,696,abc,730.3294
2088,696,TGI,13.1784
2089,697,angle,6.6567
2090,697,abc,726.4729
2091,697,TGI,17.5044
2092,698,angle,0.4102
2093,698,abc,423.8693
2094,698,TGI,9.8512
2095,699,angle,0.3531
2096,699,abc,390.0050
2097,699,TGI,10.5529
2098,700,angle,5.4388
2099,700,abc,426.1500
2100,700,TGI,11.5823
2101,701,angle,0.0599
2102,701,abc,71.0300
2103,701,TGI,4.5625
2104,702,angle,-0.0172
2105,702,abc,-27.2321
2106,702,TGI,8.1236
2107,703,angle,NA
2108,703,abc,NA
2109,703,TGI,NA
2110,704,angle,NA
2111,704,abc,NA
2112,704,TGI,NA
2113,705,angle,NA
2114,705,abc,NA
2115,705,TGI,NA
2116,706,angle,NA
2117,706,abc,NA
2118,706,TGI,NA
2119,707,angle,NA
2120,707,abc,NA
2121,707,TGI,NA
2122,708,angle,NA
2123,708,abc,NA
2124,708,TGI,NA
2125,709,angle,NA
2126,709,abc,NA
2127,709,TGI,NA
2128,710,angle,NA
2129,710,abc,NA
2130,710,TGI,NA
2131,711,angle,NA
2132,711,abc,NA
2133,711,TGI,NA
2134,712,angle,NA
2135,712,abc,NA
2136,712,TGI,NA
2137,713,angle,NA
2138,713,abc,NA
2139,713,TGI,NA
2140,714,angle,NA
2141,714,abc,NA
2142,714,TGI,NA
2143,715,angle,NA
2144,715,abc,NA
2145,715,TGI,NA
2146,716,angle,11.8169
2147,716,abc,365.6550
2148,716,TGI,268.7241
2149,717,angle,16.2658
2150,717,abc,406.7319
2151,717,TGI,73.9815
2152,718,angle,88.2240
2153,718,abc,460.5798
2154,718,TGI,56.4780
2155,719,angle,140.2983
2156,719,abc,488.1125
2157,719,TGI,34.0000
2158,720,angle,160.4363
2159,720,abc,511.6580
2160,720,TGI,80.7073
2161,721,angle,168.5771
2162,721,abc,567.3625
2163,721,TGI,110.8617
2164,722,angle,166.5409
2165,722,abc,464.2259
2166,722,TGI,86.4423
2167,723,angle,163.8329
2168,723,abc,537.8234
2169,723,TGI,35.5455
2170,724,angle,148.7854
2171,724,abc,504.5531
2172,724,TGI,56.2393
2173,725,angle,155.1324
2174,725,abc,482.1789
2175,725,TGI,-1990.2000
2176,726,angle,158.1627
2177,726,abc,492.6109
2178,726,TGI,62.2857
2179,727,angle,153.1885
2180,727,abc,473.8258
2181,727,TGI,-197.3333
2182,728,angle,11.7823
2183,728,abc,393.1289
2184,728,TGI,111.0299
2185,729,angle,160.8281
2186,729,abc,454.4854
2187,729,TGI,47.9290
2188,730,angle,159.7297
2189,730,abc,495.6047
2190,730,TGI,84.0000
2191,731,angle,5.5633
2192,731,abc,356.4080
2193,731,TGI,31.6959
2194,732,angle,4.3401
2195,732,abc,307.7632
2196,732,TGI,-178.2286
2197,733,angle,45.4863
2198,733,abc,435.9298
2199,733,TGI,54.6135
2200,734,angle,154.9396
2201,734,abc,520.7543
2202,734,TGI,50.9889
2203,735,angle,30.8779
2204,735,abc,415.9727
2205,735,TGI,243.4571
2206,736,angle,6.8204
2207,736,abc,307.6576
2208,736,TGI,486.6667
2209,737,angle,18.9821
2210,737,abc,473.1601
2211,737,TGI,17.5472
2212,738,angle,158.1178
2213,738,abc,539.9068
2214,738,TGI,19.1660
2215,739,angle,4.1306
2216,739,abc,170.2981
2217,739,TGI,-17.1383
2218,740,angle,1.5093
2219,740,abc,273.8038
2220,740,TGI,3.0339
2221,741,angle,17.5229
2222,741,abc,548.7981
2223,741,TGI,10.9576
2224,742,angle,5.6793
2225,742,abc,456.2656
2226,742,TGI,9.0127
