model_id,drug,time,volume,volume_normal,patient_id
X.1906.enib.biib,encorafenib + binimetinib,26,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,30,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,33,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,37,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,40,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,44,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,51,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,56,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,59,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,64,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,67,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,71,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,74,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,78,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,84,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,87,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,91,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,95,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,100,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,105,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,108,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,112,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,121,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,126,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,135,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,141,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,149,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,151,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,158,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,166,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,176,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,190,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,196,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,204,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,210,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,218,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,227,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,231,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,235,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,242,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,247,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,250,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,253,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,266,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,300,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,307,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,315,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,321,0,0.00478858401570656,X-1906
X.1906.enib.biib,encorafenib + binimetinib,328,100.59,0.486472250155629,X-1906
X.1906.enib.biib,encorafenib + binimetinib,335,100.3,0.485083560791074,X-1906
X.1906.enib.biib,encorafenib + binimetinib,339,140.2,0.676148063017766,X-1906
X.1906.LD25,LDE225,0,205.8,1,X-1906
X.1906.LD25,LDE225,4,252.05,1.22364603481625,X-1906
X.1906.LD25,LDE225,8,393.66,1.90841392649903,X-1906
X.1906.LD25,LDE225,13,810.34,3.92330754352031,X-1906
X.1906.LD25,LDE225,18,1178.6,5.70406189555126,X-1906
X.1906.LD25,LDE225,21,1229.8,5.95164410058027,X-1906
X.1906.LD78,LDK378,0,197.17,1,X-1906
X.1906.LD78,LDK378,4,207.36,1.05142049755261,X-1906
X.1906.LD78,LDK378,9,262.4,1.32916183075138,X-1906
X.1906.LD78,LDK378,14,413.1,2.08962002321239,X-1906
X.1906.LD78,LDK378,17,422.33,2.13619619518595,X-1906
X.1906.LD78,LDK378,21,561.82,2.84008679416663,X-1906
X.1906.LE11,LEE011,0,195.27,1,X-1906
X.1906.LE11,LEE011,3,232.73,1.19085953023896,X-1906
X.1906.LE11,LEE011,7,239.81,1.22693228715545,X-1906
X.1906.LE11,LEE011,11,236.25,1.20879400825394,X-1906
X.1906.LE11,LEE011,16,181.3,0.928822540378051,X-1906
X.1906.LE11,LEE011,21,149.99,0.769297396443675,X-1906
X.1906.LE11,LEE011,24,156.82,0.80409639781933,X-1906
X.1906.LE11,LEE011,28,156.82,0.80409639781933,X-1906
X.1906.LE11,LEE011,32,112.69,0.579253069750853,X-1906
X.1906.LE11,LEE011,38,79.33,0.409283130381617,X-1906
X.1906.LE11,LEE011,43,107.91,0.554898863810057,X-1906
X.1906.LE11,LEE011,47,115.35,0.592805828705355,X-1906
X.1906.LE11,LEE011,51,61.23,0.317063229225047,X-1906
X.1906.LE11,LEE011,54,75.71,0.390839150150303,X-1906
X.1906.LE11,LEE011,58,59.05,0.305956080908952,X-1906
X.1906.LE11,LEE011,61,58.75,0.304427574259948,X-1906
X.1906.LE11,LEE011,65,46.58,0.242421154532022,X-1906
X.1906.LE11,LEE011,72,57.6,0.2985682987721,X-1906
X.1906.LE11,LEE011,77,59.64,0.308962143985326,X-1906
X.1906.LE11,LEE011,80,32.7,0.171702246904774,X-1906
X.1906.LE11,LEE011,85,35.3,0.184949304529475,X-1906
X.1906.LE11,LEE011,88,32.8,0.172211749121109,X-1906
X.1906.LE11,LEE011,92,31.18,0.163957813216487,X-1906
X.1906.LE11,LEE011,95,27.38,0.144596728995771,X-1906
X.1906.LE11,LEE011,99,32.8,0.172211749121109,X-1906
X.1906.LE11,LEE011,105,50.78,0.263820247618077,X-1906
X.1906.LE11,LEE011,108,36.98,0.193508941763897,X-1906
X.1906.LE11,LEE011,112,41.45,0.216283690834055,X-1906
X.1906.LE11,LEE011,116,58.75,0.304427574259948,X-1906
X.1906.LE11,LEE011,121,46.58,0.242421154532022,X-1906
X.1906.LE11,LEE011,126,75.71,0.390839150150303,X-1906
X.1906.LE11,LEE011,129,56.45,0.292709023284251,X-1906
X.1906.LE11,LEE011,133,53.02,0.275233097263973,X-1906
X.1906.LE11,LEE011,142,23.12,0.122891934579915,X-1906
X.1906.LE11,LEE011,147,89.23,0.459723849798747,X-1906
X.1906.LE11,LEE011,156,84.7,0.436643399398787,X-1906
X.1906.LE11,LEE011,162,102.34,0.526519590360218,X-1906
X.1906.LE11,LEE011,170,70,0.361746573597595,X-1906
X.1906.LE11,LEE011,182,73.01,0.377082590309268,X-1906
X.1906.LE11,LEE011,189,32,0.168135731390432,X-1906
X.1906.LE11,LEE011,196,128.77,0.661181026137464,X-1906
X.1906.LE11,LEE011,206,122.79,0.630712793600652,X-1906
X.1906.LE11,LEE011,214,128.37,0.659143017272125,X-1906
X.1906.LE11,LEE011,220,154.64,0.792989249503235,X-1906
X.1906.LE11,LEE011,228,180.92,0.926886431955979,X-1906
X.1906.LE11,LEE011,234,188.06,0.963264890202272,X-1906
X.1906.LE11,LEE011,242,154.64,0.792989249503235,X-1906
X.1906.LE11,LEE011,251,193.84,0.992714118306415,X-1906
X.1906.LE11,LEE011,255,219.28,1.12233148214195,X-1906
X.1906.LE11,LEE011,259,220.5,1.12854740918123,X-1906
X.1906.LE11,LEE011,266,214.24,1.09665257043868,X-1906
X.1906.LE11,LEE011,271,215.6,1.10358180058083,X-1906
X.1906.LE11,LEE011,274,233.28,1.1936617924288,X-1906
X.1906.LE11,LEE011,277,208.25,1.06613338768024,X-1906
X.1906.LE11,LEE011,290,215.82,1.10470270545677,X-1906
X.1906.LE11,LEE011,294,197.19,1.00978244255363,X-1906
X.1906.LE11,LEE011,301,303.66,1.55224945228512,X-1906
X.1906.LE11,LEE011,309,316.9,1.61970754572782,X-1906
X.1906.LE11,LEE011,315,406.78,2.0776481377694,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,0,201.64,1,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,7,56.33,0.282915515199368,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,11,30.32,0.154559810501382,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,14,17.55,0.0915416502171338,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,19,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,22,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,26,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,29,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,34,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,40,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,43,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,47,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,51,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,56,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,61,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,64,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,68,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,77,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,82,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,91,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,106,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,118,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,125,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,132,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,142,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,150,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,156,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,164,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,170,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,178,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,187,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,191,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,195,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,202,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,207,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,210,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,213,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,227,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,231,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,238,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,246,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,252,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,259,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,266,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,273,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,280,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,287,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,294,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,300,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,309,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,315,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,322,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,329,9.57,0.0521614686142914,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,336,9.95,0.0540367153572839,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,343,10.4,0.056257402289775,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,350,7.91,0.0439696012633241,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,371,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,378,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,385,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,392,0,0.00493485984998026,X-1906
X.1906.LE11.biib,LEE011 + binimetinib,399,0,0.00493485984998026,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,0,224.45,1,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,5,211.27,0.941539143934354,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,8,169.2,0.754934575293857,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,12,106.84,0.478332224440009,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,16,72,0.323796850742959,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,22,27.86,0.128010645375915,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,27,20.7,0.0962519405633178,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,31,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,35,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,38,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,42,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,45,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,49,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,56,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,61,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,64,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,69,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,72,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,76,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,79,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,83,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,89,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,92,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,96,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,100,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,105,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,110,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,113,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,117,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,126,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,131,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,140,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,146,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,154,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,166,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,173,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,180,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,190,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,198,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,204,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,212,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,218,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,226,78.29,0.351696606786427,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,235,182.95,0.815923708139277,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,239,221.18,0.985495675316035,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,243,133.28,0.59560878243513,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,250,32.4,0.148148148148148,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,255,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,258,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,261,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,274,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,278,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,285,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,293,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,299,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,306,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,313,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,316,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,323,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,330,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,337,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,343,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,352,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,358,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,365,0,0.00443557329784875,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,372,104.39,0.467465069860279,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,379,125.25,0.559991128853404,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,386,211.19,0.941184298070526,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,393,229.65,1.02306498114881,X-1906
X.1906.LE11.enib,LEE011 + encorafenib,395,309.09,1.37542692392992,X-1906
X.1906.LG13,LGW813,0,216.54,1,X-1906
X.1906.LG13,LGW813,3,201.64,0.931506849315068,X-1906
X.1906.LG13,LGW813,7,359.53,1.65730440378781,X-1906
X.1906.LG13,LGW813,11,377.2,1.73853084490209,X-1906
X.1906.LG13,LGW813,16,689.98,3.17633538659557,X-1906
X.1906.LG13,LGW813,21,664.04,3.05709294842328,X-1906
X.1906.TA66,TAS266,0,214.04,1,X-1906
X.1906.TA66,TAS266,3,118.87,0.557431175595238,X-1906
X.1906.TA66,TAS266,6,90.75,0.426664806547619,X-1906
X.1906.TA66,TAS266,10,111.6,0.523623511904762,X-1906
X.1906.TA66,TAS266,14,130.98,0.613746279761905,X-1906
X.1906.TA66,TAS266,19,259.2,1.21000744047619,X-1906
X.1906.TA66,TAS266,24,410.83,1.91513206845238,X-1906
X.1906.TA66,TAS266,27,421.2,1.9633556547619,X-1906
X.1906.uned,untreated,0,200.24,1,X-1906
X.1906.uned,untreated,3,280.69,1.39977141721328,X-1906
X.1906.uned,untreated,6,346.29,1.72575034784337,X-1906
X.1906.uned,untreated,10,441.41,2.19841979725701,X-1906
X.1906.uned,untreated,14,620,3.08586762075134,X-1906
X.1906.uned,untreated,19,807.15,4.01585171934009,X-1906
X.1906.uned,untreated,21,835.78,4.15811965811966,X-1906
X.1906.WN74,WNT974,0,224.52,1,X-1906
X.1906.WN74,WNT974,4,355.01,1.57861830436325,X-1906
X.1906.WN74,WNT974,9,738.1,3.27731465058531,X-1906
X.1906.WN74,WNT974,14,1145.2,5.08247605533877,X-1906
X.1906.WN74,WNT974,17,1459.3,6.47525718339837,X-1906
X.2163.biib,binimetinib,0,211.41,1,X-2163
X.2163.biib,binimetinib,3,155.06,0.734711171790405,X-2163
X.2163.biib,binimetinib,6,182.63,0.864507320747611,X-2163
X.2163.biib,binimetinib,9,174.18,0.824725766206864,X-2163
X.2163.biib,binimetinib,12,187.64,0.888093780895438,X-2163
X.2163.biib,binimetinib,16,238.37,1.12692434442823,X-2163
X.2163.biib,binimetinib,19,258.03,1.21948119203427,X-2163
X.2163.biib,binimetinib,23,266.4,1.25888611647286,X-2163
X.2163.biib,binimetinib,26,244.5,1.15578362600631,X-2163
X.2163.biib,binimetinib,30,273.85,1.29395979473659,X-2163
X.2163.biib,binimetinib,33,215.1,1.01737206346217,X-2163
X.2163.biib,binimetinib,38,283.97,1.34160350265995,X-2163
X.2163.biib,binimetinib,41,275.91,1.30365801986724,X-2163
X.2163.biib,binimetinib,45,270.56,1.27847088178523,X-2163
X.2163.biib,binimetinib,48,315.43,1.48971329033473,X-2163
X.2163.biib,binimetinib,51,293.96,1.38863518666729,X-2163
X.2163.biib,binimetinib,54,422.59,1.99420931217928,X-2163
X.2163.biib,binimetinib,58,473.58,2.23426392354409,X-2163
X.2163.BK20,BKM120,0,192.34,1,X-2163
X.2163.BK20,BKM120,3,175.02,0.910416882176477,X-2163
X.2163.BK20,BKM120,6,225.16,1.16975276714596,X-2163
X.2163.BK20,BKM120,9,243.44,1.26430123099203,X-2163
X.2163.BK20,BKM120,13,177.27,0.92205441191683,X-2163
X.2163.BK20,BKM120,16,219.88,1.14244336402193,X-2163
X.2163.BK20,BKM120,20,284.16,1.47491465811524,X-2163
X.2163.BK20,BKM120,23,275.08,1.42795076031861,X-2163
X.2163.BK20,BKM120,27,346.51,1.79740353780904,X-2163
X.2163.BK20,BKM120,30,252.32,1.31023068170063,X-2163
X.2163.BK20,BKM120,35,277.2,1.43891589945174,X-2163
X.2163.BK20,BKM120,38,299.71,1.55534291920968,X-2163
X.2163.BK20,BKM120,42,342.26,1.77542153718837,X-2163
X.2163.BK20,BKM120,45,355.8,1.8454536050481,X-2163
X.2163.BK20,BKM120,48,454.47,2.35579807592842,X-2163
X.2163.BK20,BKM120,51,500.96,2.59625530154133,X-2163
X.2163.BK20,BKM120,55,513.56,2.66142546808731,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,0,196.02,1,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,3,161.52,0.824890874022942,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,7,203.24,1.03664602578418,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,10,214.1,1.09176733326566,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,14,273.93,1.39544208709776,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,17,318.1,1.61963252461679,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,22,317.81,1.61816059283321,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,25,367.27,1.8692010963354,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,29,382.15,1.94472642371333,X-2163
X.2163.BK20.enib,BKM120 + encorafenib,30,382.15,1.94472642371333,X-2163
X.2163.CG97,CGM097,0,191.51,1,X-2163
X.2163.CG97,CGM097,3,297.65,1.55134798192302,X-2163
X.2163.CG97,CGM097,6,387.48,2.01797309230689,X-2163
X.2163.CG97,CGM097,9,337.49,1.75829827021973,X-2163
X.2163.CG97,CGM097,12,335.1,1.74588333073607,X-2163
X.2163.CG97,CGM097,16,408.7,2.12820113240871,X-2163
X.2163.CG97,CGM097,19,439.58,2.28860838398005,X-2163
X.2163.CG97,CGM097,23,444.06,2.31187990234274,X-2163
X.2163.CG97,CGM097,26,423.08,2.20289855072464,X-2163
X.2163.CG97,CGM097,27,465.7,2.42428964729105,X-2163
X.2163.CG97,CGM097,30,513.37,2.67191314736897,X-2163
X.2163.CL57,CLR457,0,219.68,1,X-2163
X.2163.CL57,CLR457,2,242.48,1.10331702011963,X-2163
X.2163.CL57,CLR457,5,219.71,1.00013594344753,X-2163
X.2163.CL57,CLR457,9,224.59,1.02224941091173,X-2163
X.2163.CL57,CLR457,12,302.28,1.37429762552112,X-2163
X.2163.CL57,CLR457,17,359.1,1.63177451513504,X-2163
