id,drug_id,model_id,response_type,value
10029,2,2006,AUC,733.0933
10030,2,2006,survival,52.0000
10031,20,2007,mRECIST,PD
10032,20,2007,best.average.response,35.6480
10033,20,2007,slope,87.2704
10034,20,2007,AUC,734.0232
10035,20,2007,survival,41.0000
10036,60,2008,mRECIST,PD
10037,60,2008,best.average.response,27.2698
10038,60,2008,slope,83.9795
10039,60,2008,AUC,477.2094
10040,60,2008,survival,53.0000
10041,22,2009,mRECIST,PD
10042,22,2009,best.average.response,15.2473
10043,22,2009,slope,83.4984
10044,22,2009,AUC,483.9742
10045,22,2009,survival,60.0000
10046,5,2010,mRECIST,PD
10047,5,2010,best.average.response,38.2805
10048,5,2010,slope,87.3292
10049,5,2010,AUC,548.0394
10050,5,2010,survival,33.0000
10051,61,2011,mRECIST,SD
10052,61,2011,best.average.response,23.4267
10053,61,2011,slope,85.8251
10054,61,2011,AUC,614.2471
10055,61,2011,survival,52.0000
10056,46,2012,mRECIST,PD
10057,46,2012,best.average.response,112.4972
10058,46,2012,slope,89.1927
10059,46,2012,AUC,746.4607
10060,46,2012,survival,14.0000
10061,26,2013,mRECIST,PD
10062,26,2013,best.average.response,141.7480
10063,26,2013,slope,89.0620
10064,26,2013,AUC,743.3821
10065,26,2013,survival,14.0000
10066,27,2014,mRECIST,PD
10067,27,2014,best.average.response,89.9921
10068,27,2014,slope,88.6027
10069,27,2014,AUC,614.0095
10070,27,2014,survival,21.0000
10071,28,2015,mRECIST,PD
10072,28,2015,best.average.response,66.5697
10073,28,2015,slope,89.0463
10074,28,2015,AUC,866.8523
10075,28,2015,survival,22.0000
10076,62,2016,mRECIST,PD
10077,62,2016,best.average.response,69.2373
10078,62,2016,slope,88.0799
10079,62,2016,AUC,609.6269
10080,62,2016,survival,26.0000
10081,11,2017,mRECIST,PD
10082,11,2017,best.average.response,116.5942
10083,11,2017,slope,88.9873
10084,11,2017,AUC,764.3861
10085,11,2017,survival,18.0000
10086,53,2018,mRECIST,PD
10087,53,2018,best.average.response,53.5155
10088,53,2018,slope,82.3171
10089,53,2018,AUC,519.8908
10090,53,2018,survival,60.0000
10091,56,2019,mRECIST,PD
10092,56,2019,best.average.response,153.3557
10093,56,2019,slope,89.0084
10094,56,2019,AUC,856.6341
10095,56,2019,survival,22.0000
10096,57,2020,mRECIST,SD
10097,57,2020,best.average.response,15.2353
10098,57,2020,slope,8.3847
10099,57,2020,AUC,321.1917
10100,57,2020,survival,154.0000
10101,32,2021,mRECIST,PD
10102,32,2021,best.average.response,71.4406
10103,32,2021,slope,88.8545
10104,32,2021,AUC,727.4786
10105,32,2021,survival,21.0000
10106,59,2022,mRECIST,PD
10107,59,2022,best.average.response,117.1400
10108,59,2022,slope,88.9893
10109,59,2022,AUC,712.8000
10110,59,2022,survival,14.0000
10111,43,2023,mRECIST,PD
10112,43,2023,best.average.response,58.8942
10113,43,2023,slope,87.2646
10114,43,2023,AUC,560.1948
10115,43,2023,survival,29.0000
10116,1,2024,mRECIST,PR
10117,1,2024,best.average.response,-60.4188
10118,1,2024,slope,-78.6847
10119,1,2024,AUC,84.7363
10120,1,2024,survival,51.0000
10121,44,2025,mRECIST,SD
10122,44,2025,best.average.response,-6.0695
10123,44,2025,slope,-33.7288
10124,44,2025,AUC,266.0228
10125,44,2025,survival,96.0000
10126,2,2026,mRECIST,SD
10127,2,2026,best.average.response,0.7153
10128,2,2026,slope,56.7298
10129,2,2026,AUC,237.8132
10130,2,2026,survival,34.0000
10131,19,2027,mRECIST,PR
10132,19,2027,best.average.response,-32.9600
10133,19,2027,slope,-67.3449
10134,19,2027,AUC,153.9608
10135,19,2027,survival,63.0000
10136,45,2028,mRECIST,SD
10137,45,2028,best.average.response,10.3375
10138,45,2028,slope,7.9691
10139,45,2028,AUC,299.6071
10140,45,2028,survival,35.0000
10141,20,2029,mRECIST,SD
10142,20,2029,best.average.response,16.0454
10143,20,2029,slope,79.2266
10144,20,2029,AUC,440.6424
10145,20,2029,survival,46.0000
10146,22,2030,mRECIST,SD
10147,22,2030,best.average.response,2.1759
10148,22,2030,slope,14.4204
10149,22,2030,AUC,223.3717
10150,22,2030,survival,46.0000
10151,5,2031,mRECIST,PD
10152,5,2031,best.average.response,25.1761
10153,5,2031,slope,84.3664
10154,5,2031,AUC,527.1647
10155,5,2031,survival,34.0000
10156,46,2032,mRECIST,PD
10157,46,2032,best.average.response,186.8995
10158,46,2032,slope,88.7824
10159,46,2032,AUC,966.3611
10160,46,2032,survival,27.0000
10161,47,2033,mRECIST,SD
10162,47,2033,best.average.response,14.1448
10163,47,2033,slope,56.0106
10164,47,2033,AUC,226.2295
10165,47,2033,survival,39.0000
10166,48,2034,mRECIST,SD
10167,48,2034,best.average.response,20.5448
10168,48,2034,slope,67.8666
10169,48,2034,AUC,358.7125
10170,48,2034,survival,101.0000
10171,49,2035,mRECIST,SD
10172,49,2035,best.average.response,-16.3213
10173,49,2035,slope,85.1345
10174,49,2035,AUC,491.1333
10175,49,2035,survival,60.0000
10176,50,2036,mRECIST,SD
10177,50,2036,best.average.response,-5.7028
10178,50,2036,slope,-47.4676
10179,50,2036,AUC,228.6706
10180,50,2036,survival,34.0000
10181,11,2037,mRECIST,SD
10182,11,2037,best.average.response,10.4015
10183,11,2037,slope,-2.0544
10184,11,2037,AUC,249.2042
10185,11,2037,survival,81.0000
10186,42,2038,mRECIST,SD
10187,42,2038,best.average.response,16.0915
10188,42,2038,slope,81.5052
10189,42,2038,AUC,451.3633
10190,42,2038,survival,60.0000
10191,51,2039,mRECIST,PR
10192,51,2039,best.average.response,-35.0546
10193,51,2039,slope,-67.1834
10194,51,2039,AUC,132.9123
10195,51,2039,survival,98.0000
10196,16,2040,mRECIST,SD
10197,16,2040,best.average.response,13.4945
10198,16,2040,slope,76.2778
10199,16,2040,AUC,399.4017
10200,16,2040,survival,70.0000
10201,17,2041,mRECIST,SD
10202,17,2041,best.average.response,-2.8961
10203,17,2041,slope,72.4650
10204,17,2041,AUC,347.3509
10205,17,2041,survival,106.0000
10206,18,2042,mRECIST,CR
10207,18,2042,best.average.response,-82.7580
10208,18,2042,slope,-79.3011
10209,18,2042,AUC,35.5617
10210,18,2042,survival,78.0000
10211,1,2043,mRECIST,SD
10212,1,2043,best.average.response,8.0557
10213,1,2043,slope,84.2257
10214,1,2043,AUC,409.0302
10215,1,2043,survival,48.0000
10216,2,2044,mRECIST,PD
10217,2,2044,best.average.response,25.2073
10218,2,2044,slope,82.3541
10219,2,2044,AUC,396.9594
10220,2,2044,survival,32.0000
10221,20,2045,mRECIST,SD
10222,20,2045,best.average.response,1.1655
10223,20,2045,slope,74.6284
10224,20,2045,AUC,250.0922
10225,20,2045,survival,32.0000
10226,60,2046,mRECIST,SD
10227,60,2046,best.average.response,20.8436
10228,60,2046,slope,78.8593
10229,60,2046,AUC,341.3500
10230,60,2046,survival,30.0000
10231,22,2047,mRECIST,PD
10232,22,2047,best.average.response,43.9565
10233,22,2047,slope,87.5837
10234,22,2047,AUC,488.9700
10235,22,2047,survival,20.0000
10236,5,2048,mRECIST,PD
10237,5,2048,best.average.response,46.6718
10238,5,2048,slope,86.7987
10239,5,2048,AUC,542.8284
10240,5,2048,survival,37.0000
10241,61,2049,mRECIST,SD
10242,61,2049,best.average.response,8.7201
10243,61,2049,slope,67.3840
10244,61,2049,AUC,333.3273
10245,61,2049,survival,33.0000
10246,46,2050,mRECIST,PD
10247,46,2050,best.average.response,131.5128
10248,46,2050,slope,89.0776
10249,46,2050,AUC,859.7750
10250,46,2050,survival,18.0000
10251,26,2051,mRECIST,SD
10252,26,2051,best.average.response,-13.7062
10253,26,2051,slope,80.1581
10254,26,2051,AUC,281.1766
10255,26,2051,survival,32.0000
10256,27,2052,mRECIST,SD
10257,27,2052,best.average.response,-26.3112
10258,27,2052,slope,-68.7288
10259,27,2052,AUC,191.1937
10260,27,2052,survival,32.0000
10261,28,2053,mRECIST,PD
10262,28,2053,best.average.response,20.2902
10263,28,2053,slope,85.0255
10264,28,2053,AUC,357.6180
10265,28,2053,survival,25.0000
10266,62,2054,mRECIST,PD
10267,62,2054,best.average.response,81.3229
10268,62,2054,slope,88.3168
10269,62,2054,AUC,840.0242
10270,62,2054,survival,31.0000
10271,11,2055,mRECIST,PD
10272,11,2055,best.average.response,81.9997
10273,11,2055,slope,88.8686
10274,11,2055,AUC,748.9750
10275,11,2055,survival,18.0000
10276,53,2056,mRECIST,SD
10277,53,2056,best.average.response,-12.0486
10278,53,2056,slope,-63.4639
10279,53,2056,AUC,257.3708
10280,53,2056,survival,24.0000
10281,56,2057,mRECIST,SD
10282,56,2057,best.average.response,-21.3440
10283,56,2057,slope,86.9829
10284,56,2057,AUC,491.1310
10285,56,2057,survival,42.0000
10286,57,2058,mRECIST,PD
10287,57,2058,best.average.response,120.3369
10288,57,2058,slope,89.3841
10289,57,2058,AUC,1015.8971
10290,57,2058,survival,17.0000
10291,32,2059,mRECIST,CR
10292,32,2059,best.average.response,-73.0871
10293,32,2059,slope,-80.2408
10294,32,2059,AUC,66.0192
10295,32,2059,survival,320.0000
10296,59,2060,mRECIST,PD
10297,59,2060,best.average.response,57.3590
10298,59,2060,slope,88.4713
10299,59,2060,AUC,554.1667
10300,59,2060,survival,18.0000
10301,30,2061,mRECIST,PD
10302,30,2061,best.average.response,110.8803
10303,30,2061,slope,88.9421
10304,30,2061,AUC,692.4874
10305,30,2061,survival,17.0000
10306,18,2062,mRECIST,SD
10307,18,2062,best.average.response,-31.5522
10308,18,2062,slope,32.9801
10309,18,2062,AUC,190.0305
10310,18,2062,survival,41.0000
10311,1,2063,mRECIST,PD
10312,1,2063,best.average.response,-2.1733
10313,1,2063,slope,86.1871
10314,1,2063,AUC,324.3143
10315,1,2063,survival,28.0000
10316,2,2064,mRECIST,PR
10317,2,2064,best.average.response,-65.9134
10318,2,2064,slope,-72.8200
10319,2,2064,AUC,60.6392
10320,2,2064,survival,131.0000
10321,19,2065,mRECIST,PR
10322,19,2065,best.average.response,-77.8448
10323,19,2065,slope,-76.5808
10324,19,2065,AUC,43.7647
10325,19,2065,survival,140.0000
10326,20,2066,mRECIST,PR
10327,20,2066,best.average.response,-43.2954
10328,20,2066,slope,-67.4038
10329,20,2066,AUC,125.8250
10330,20,2066,survival,147.0000
10331,21,2067,mRECIST,CR
10332,21,2067,best.average.response,-91.3583
10333,21,2067,slope,-79.6463
10334,21,2067,AUC,17.7138
10335,21,2067,survival,140.0000
10336,22,2068,mRECIST,PR
10337,22,2068,best.average.response,-42.3646
10338,22,2068,slope,2.1990
10339,22,2068,AUC,186.0612
10340,22,2068,survival,83.0000
10341,23,2069,mRECIST,PR
10342,23,2069,best.average.response,-48.7511
10343,23,2069,slope,-50.4104
10344,23,2069,AUC,143.4583
10345,23,2069,survival,128.0000
10346,4,2070,mRECIST,SD
10347,4,2070,best.average.response,-10.7088
10348,4,2070,slope,85.9981
10349,4,2070,AUC,412.8768
10350,4,2070,survival,28.0000
10351,24,2071,mRECIST,CR
10352,24,2071,best.average.response,-82.1742
10353,24,2071,slope,-79.1391
10354,24,2071,AUC,31.5567
10355,24,2071,survival,73.0000
10356,5,2072,mRECIST,SD
10357,5,2072,best.average.response,-40.8666
10358,5,2072,slope,77.8784
10359,5,2072,AUC,256.4018
10360,5,2072,survival,55.0000
10361,25,2073,mRECIST,SD
10362,25,2073,best.average.response,-39.1898
10363,25,2073,slope,-12.3510
10364,25,2073,AUC,193.4567
10365,25,2073,survival,94.0000
10366,26,2074,mRECIST,SD
10367,26,2074,best.average.response,-0.6978
10368,26,2074,slope,78.4527
10369,26,2074,AUC,333.1644
10370,26,2074,survival,45.0000
10371,27,2075,mRECIST,SD
10372,27,2075,best.average.response,-24.4102
10373,27,2075,slope,-49.3668
10374,27,2075,AUC,160.8456
10375,27,2075,survival,91.0000
10376,28,2076,mRECIST,SD
10377,28,2076,best.average.response,-12.3280
10378,28,2076,slope,86.0560
10379,28,2076,AUC,393.6911
10380,28,2076,survival,28.0000
10381,29,2077,mRECIST,SD
10382,29,2077,best.average.response,-21.6973
10383,29,2077,slope,-36.7231
10384,29,2077,AUC,159.7164
10385,29,2077,survival,119.0000
10386,11,2078,mRECIST,SD
10387,11,2078,best.average.response,-7.8731
10388,11,2078,slope,84.3537
10389,11,2078,AUC,376.6489
10390,11,2078,survival,46.0000
10391,30,2079,mRECIST,SD
10392,30,2079,best.average.response,-19.9401
10393,30,2079,slope,81.6902
10394,30,2079,AUC,398.1926
10395,30,2079,survival,90.0000
10396,31,2080,mRECIST,SD
10397,31,2080,best.average.response,-25.1190
10398,31,2080,slope,80.4155
10399,31,2080,AUC,354.3442
10400,31,2080,survival,61.0000
10401,32,2081,mRECIST,PR
10402,32,2081,best.average.response,-53.2188
10403,32,2081,slope,9.3652
10404,32,2081,AUC,172.0292
10405,32,2081,survival,75.0000
10406,33,2082,mRECIST,SD
10407,33,2082,best.average.response,-28.2816
10408,33,2082,slope,2.1361
10409,33,2082,AUC,187.5086
10410,33,2082,survival,126.0000
10411,16,2083,mRECIST,PD
10412,16,2083,best.average.response,52.1706
10413,16,2083,slope,83.6780
10414,16,2083,AUC,368.2218
10415,16,2083,survival,39.0000
10416,30,2084,mRECIST,PD
10417,30,2084,best.average.response,17.9221
10418,30,2084,slope,85.9171
10419,30,2084,AUC,489.9838
10420,30,2084,survival,41.0000
10421,30,2085,mRECIST,PD
10422,30,2085,best.average.response,37.9347
10423,30,2085,slope,87.4366
10424,30,2085,AUC,526.6542
10425,30,2085,survival,26.0000
10426,34,2086,mRECIST,PD
10427,34,2086,best.average.response,64.8768
10428,34,2086,slope,87.2372
10429,34,2086,AUC,515.5870
10430,34,2086,survival,23.0000
10431,1,2087,mRECIST,NA
10432,1,2087,best.average.response,NA
10433,1,2087,slope,87.9065
10434,1,2087,AUC,370.3167
10435,1,2087,survival,9.0000
10436,2,2088,mRECIST,PD
10437,2,2088,best.average.response,89.6893
10438,2,2088,slope,88.5269
10439,2,2088,AUC,613.4762
10440,2,2088,survival,21.0000
10441,35,2089,mRECIST,SD
10442,35,2089,best.average.response,-3.5172
10443,35,2089,slope,70.5589
10444,35,2089,AUC,259.3488
10445,35,2089,survival,43.0000
10446,20,2090,mRECIST,SD
10447,20,2090,best.average.response,-3.2097
10448,20,2090,slope,65.0536
10449,20,2090,AUC,263.4700
10450,20,2090,survival,66.0000
10451,36,2091,mRECIST,SD
10452,36,2091,best.average.response,-8.9187
10453,36,2091,slope,-4.5815
10454,36,2091,AUC,202.3864
10455,36,2091,survival,87.0000
10456,37,2092,mRECIST,PD
10457,37,2092,best.average.response,19.7892
10458,37,2092,slope,81.0462
10459,37,2092,AUC,370.9473
10460,37,2092,survival,37.0000
10461,38,2093,mRECIST,PD
10462,38,2093,best.average.response,26.4786
10463,38,2093,slope,85.3486
10464,38,2093,AUC,447.1463
10465,38,2093,survival,41.0000
10466,39,2094,mRECIST,PD
10467,39,2094,best.average.response,51.8236
10468,39,2094,slope,87.6061
10469,39,2094,AUC,630.1963
10470,39,2094,survival,27.0000
10471,22,2095,mRECIST,PD
10472,22,2095,best.average.response,10.1852
10473,22,2095,slope,81.8267
10474,22,2095,AUC,350.5349
10475,22,2095,survival,43.0000
10476,23,2096,mRECIST,PD
10477,23,2096,best.average.response,27.3090
10478,23,2096,slope,86.2212
10479,23,2096,AUC,550.8803
10480,23,2096,survival,38.0000
10481,40,2097,mRECIST,PD
10482,40,2097,best.average.response,66.5473
10483,40,2097,slope,87.3985
10484,40,2097,AUC,673.0614
10485,40,2097,survival,35.0000
10486,4,2098,mRECIST,PD
10487,4,2098,best.average.response,75.6502
10488,4,2098,slope,88.9644
10489,4,2098,AUC,754.6357
10490,4,2098,survival,21.0000
10491,24,2099,mRECIST,SD
10492,24,2099,best.average.response,-12.7305
10493,24,2099,slope,70.5079
10494,24,2099,AUC,263.7962
10495,24,2099,survival,39.0000
10496,5,2100,mRECIST,SD
10497,5,2100,best.average.response,14.7892
10498,5,2100,slope,74.2833
10499,5,2100,AUC,348.8630
10500,5,2100,survival,66.0000
10501,7,2101,mRECIST,PD
10502,7,2101,best.average.response,23.3988
10503,7,2101,slope,86.5965
10504,7,2101,AUC,410.9778
10505,7,2101,survival,27.0000
10506,26,2102,mRECIST,PD
10507,26,2102,best.average.response,106.7789
10508,26,2102,slope,88.9238
10509,26,2102,AUC,771.9000
10510,26,2102,survival,21.0000
10511,11,2103,mRECIST,SD
10512,11,2103,best.average.response,11.7606
10513,11,2103,slope,81.7289
10514,11,2103,AUC,350.9152
10515,11,2103,survival,33.0000
10516,41,2104,mRECIST,SD
10517,41,2104,best.average.response,18.1284
10518,41,2104,slope,22.1073
10519,41,2104,AUC,245.3642
10520,41,2104,survival,53.0000
10521,42,2105,mRECIST,PD
10522,42,2105,best.average.response,50.9236
10523,42,2105,slope,87.9914
10524,42,2105,AUC,518.6729
10525,42,2105,survival,24.0000
10526,16,2106,mRECIST,SD
10527,16,2106,best.average.response,10.8056
10528,16,2106,slope,84.7783
10529,16,2106,AUC,542.2482
10530,16,2106,survival,56.0000
10531,18,2107,mRECIST,CR
10532,18,2107,best.average.response,-90.3584
10533,18,2107,slope,-82.4821
10534,18,2107,AUC,19.9805
10535,18,2107,survival,248.0000
10536,1,2108,mRECIST,CR
10537,1,2108,best.average.response,-78.7627
10538,1,2108,slope,-80.5104
10539,1,2108,AUC,47.3339
10540,1,2108,survival,119.0000
10541,2,2109,mRECIST,PR
10542,2,2109,best.average.response,-52.0382
10543,2,2109,slope,-77.7413
10544,2,2109,AUC,131.9280
10545,2,2109,survival,334.0000
10546,20,2110,mRECIST,SD
10547,20,2110,best.average.response,-6.9676
10548,20,2110,slope,70.4560
10549,20,2110,AUC,287.9129
10550,20,2110,survival,31.0000
10551,60,2111,mRECIST,SD
10552,60,2111,best.average.response,7.6682
10553,60,2111,slope,58.1251
10554,60,2111,AUC,270.7300
10555,60,2111,survival,30.0000
10556,22,2112,mRECIST,SD
10557,22,2112,best.average.response,25.8450
10558,22,2112,slope,78.4719
10559,22,2112,AUC,380.5106
10560,22,2112,survival,33.0000
10561,5,2113,mRECIST,SD
10562,5,2113,best.average.response,-19.7681
10563,5,2113,slope,-68.1926
10564,5,2113,AUC,199.2985
10565,5,2113,survival,33.0000
10566,61,2114,mRECIST,SD
10567,61,2114,best.average.response,-15.0707
10568,61,2114,slope,-30.7995
10569,61,2114,AUC,210.3815
10570,61,2114,survival,54.0000
10571,46,2115,mRECIST,SD
10572,46,2115,best.average.response,14.1355
10573,46,2115,slope,81.6785
10574,46,2115,AUC,308.0909
10575,46,2115,survival,33.0000
10576,26,2116,mRECIST,CR
10577,26,2116,best.average.response,-61.0921
10578,26,2116,slope,-83.2219
10579,26,2116,AUC,95.5408
10580,26,2116,survival,38.0000
10581,27,2117,mRECIST,PR
10582,27,2117,best.average.response,-36.8889
10583,27,2117,slope,-16.5558
10584,27,2117,AUC,155.8987
10585,27,2117,survival,38.0000
10586,28,2118,mRECIST,PD
10587,28,2118,best.average.response,28.4908
10588,28,2118,slope,87.1139
10589,28,2118,AUC,496.6939
10590,28,2118,survival,33.0000
10591,62,2119,mRECIST,PD
10592,62,2119,best.average.response,54.2978
10593,62,2119,slope,87.3372
10594,62,2119,AUC,618.3045
10595,62,2119,survival,33.0000
10596,11,2120,mRECIST,SD
10597,11,2120,best.average.response,-2.4865
10598,11,2120,slope,-7.9978
10599,11,2120,AUC,207.7032
10600,11,2120,survival,31.0000
10601,53,2121,mRECIST,PD
10602,53,2121,best.average.response,81.2826
10603,53,2121,slope,85.4083
10604,53,2121,AUC,617.9408
10605,53,2121,survival,49.0000
10606,56,2122,mRECIST,PD
10607,56,2122,best.average.response,45.6604
10608,56,2122,slope,84.3515
10609,56,2122,AUC,442.3318
10610,56,2122,survival,33.0000
10611,57,2123,mRECIST,PD
10612,57,2123,best.average.response,31.1531
10613,57,2123,slope,86.5350
10614,57,2123,AUC,523.0758
10615,57,2123,survival,33.0000
10616,32,2124,mRECIST,CR
10617,32,2124,best.average.response,-83.7919
10618,32,2124,slope,-81.6214
10619,32,2124,AUC,44.0246
10620,32,2124,survival,329.0000
10621,59,2125,mRECIST,SD
10622,59,2125,best.average.response,4.0451
10623,59,2125,slope,69.3306
10624,59,2125,AUC,261.9576
10625,59,2125,survival,33.0000
10626,18,2126,mRECIST,PD
10627,18,2126,best.average.response,28.0101
10628,18,2126,slope,87.9431
10629,18,2126,AUC,720.2659
10630,18,2126,survival,41.0000
10631,1,2127,mRECIST,SD
10632,1,2127,best.average.response,2.8419
10633,1,2127,slope,79.9527
10634,1,2127,AUC,397.5792
10635,1,2127,survival,81.0000
10636,2,2128,mRECIST,SD
10637,2,2128,best.average.response,-12.7211
10638,2,2128,slope,-42.3309
10639,2,2128,AUC,174.0108
10640,2,2128,survival,144.0000
10641,20,2129,mRECIST,SD
10642,20,2129,best.average.response,11.9459
10643,20,2129,slope,77.0327
10644,20,2129,AUC,338.6583
10645,20,2129,survival,60.0000
10646,52,2130,mRECIST,SD
10647,52,2130,best.average.response,-21.4853
10648,52,2130,slope,-62.5468
10649,52,2130,AUC,192.1394
10650,52,2130,survival,52.0000
10651,22,2131,mRECIST,SD
10652,22,2131,best.average.response,3.3831
10653,22,2131,slope,83.1208
10654,22,2131,AUC,459.8217
10655,22,2131,survival,81.0000
10656,4,2132,mRECIST,SD
10657,4,2132,best.average.response,17.8057
10658,4,2132,slope,87.6213
10659,4,2132,AUC,593.2029
10660,4,2132,survival,35.0000
10661,5,2133,mRECIST,SD
10662,5,2133,best.average.response,-16.7002
10663,5,2133,slope,-45.9124
10664,5,2133,AUC,164.9617
10665,5,2133,survival,123.0000
10666,26,2134,mRECIST,PD
10667,26,2134,best.average.response,31.9028
10668,26,2134,slope,86.4480
10669,26,2134,AUC,579.9732
10670,26,2134,survival,41.0000
10671,49,2135,mRECIST,SD
10672,49,2135,best.average.response,8.8207
10673,49,2135,slope,86.2295
10674,49,2135,AUC,617.2175
10675,49,2135,survival,60.0000
10676,11,2136,mRECIST,SD
10677,11,2136,best.average.response,14.0500
10678,11,2136,slope,86.6794
10679,11,2136,AUC,536.5263
10680,11,2136,survival,38.0000
10681,53,2137,mRECIST,SD
10682,53,2137,best.average.response,0.1744
10683,53,2137,slope,74.5591
10684,53,2137,AUC,306.0281
10685,53,2137,survival,57.0000
10686,54,2138,mRECIST,PD
10687,54,2138,best.average.response,22.6771
10688,54,2138,slope,86.5626
10689,54,2138,AUC,674.2911
10690,54,2138,survival,56.0000
10691,55,2139,mRECIST,SD
10692,55,2139,best.average.response,2.4184
